Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,904.0,1200.2,1625.0,0.1
1,885.0,1253.5,1849.0,0.2
2,885.0,1262.4,1849.0,0.2
3,858.0,1263.5,1835.0,0.2
4,858.0,1256.3,1888.0,0.2
5,858.0,1150.0,1575.0,0.3
6,858.0,1214.6,1698.0,0.3
7,858.0,1229.2,1738.0,0.3
8,858.0,1236.4,1741.0,0.3
9,858.0,1235.1,1754.0,0.4
10,858.0,1129.8,1532.0,0.5
11,858.0,1197.7,1782.0,0.5
12,858.0,1216.4,1868.0,0.5
13,851.0,1223.7,1915.0,0.5
14,851.0,1219.3,1803.0,0.5
15,851.0,1119.0,1535.0,0.7
16,851.0,1188.2,1801.0,0.7
17,851.0,1205.2,1765.0,0.7
18,851.0,1211.2,1765.0,0.7
19,851.0,1215.5,1722.0,0.7
20,844.0,1120.7,1540.0,0.9
21,844.0,1189.4,1675.0,0.9
22,844.0,1203.5,1860.0,0.9
23,844.0,1205.6,1685.0,0.9
24,844.0,1210.8,1685.0,0.9
25,844.0,1116.0,1501.0,1.1
26,844.0,1185.4,1653.0,1.1
27,844.0,1197.8,1730.0,1.1
28,844.0,1206.6,2040.0,1.1
29,844.0,1206.1,1797.0,1.1
30,844.0,1110.7,1483.0,1.2
31,844.0,1182.0,1638.0,1.2
32,844.0,1200.0,1683.0,1.3
33,844.0,1207.5,1697.0,1.3
34,844.0,1212.4,1674.0,1.3
35,844.0,1109.1,1478.0,1.4
36,844.0,1179.8,1745.0,1.4
37,844.0,1198.5,1757.0,1.5
38,844.0,1203.2,1671.0,1.5
39,844.0,1205.8,1729.0,1.5
40,844.0,1110.8,1563.0,1.6
41,844.0,1181.7,1753.0,1.6
42,844.0,1197.0,1880.0,1.6
43,844.0,1202.2,1779.0,1.6
44,844.0,1204.3,1707.0,1.6
45,844.0,1111.2,1461.0,1.8
46,844.0,1180.4,1739.0,1.8
47,844.0,1195.4,1771.0,1.8
48,844.0,1203.2,1752.0,1.8
49,844.0,1203.6,1630.0,1.8
50,844.0,1107.6,1510.0,2.0
51,844.0,1175.6,1778.0,2.0
52,843.0,1195.5,1794.0,2.0
53,840.0,1202.0,1794.0,2.0
54,840.0,1206.3,1798.0,2.0
55,840.0,1112.3,1493.0,2.1
56,840.0,1182.9,1679.0,2.1
57,840.0,1199.5,1835.0,2.2
58,840.0,1203.4,1737.0,2.2
59,840.0,1205.8,1747.0,2.2
60,840.0,1108.6,1512.0,2.3
61,840.0,1175.0,1774.0,2.3
62,840.0,1200.8,1737.0,2.3
63,840.0,1202.6,1706.0,2.3
64,840.0,1205.2,1764.0,2.3
65,840.0,1111.8,1515.0,2.5
66,840.0,1181.3,1694.0,2.5
67,840.0,1199.4,1671.0,2.5
68,840.0,1201.2,1690.0,2.5
69,840.0,1207.2,1806.0,2.5
70,840.0,1111.1,1565.0,2.7
71,840.0,1179.3,1802.0,2.7
72,840.0,1197.7,1722.0,2.7
73,840.0,1202.6,1722.0,2.7
74,840.0,1206.1,1831.0,2.7
75,840.0,1107.0,1442.0,2.8
76,840.0,1173.7,1659.0,2.9
77,840.0,1190.5,1634.0,2.9
78,840.0,1200.7,1770.0,2.9
79,840.0,1204.9,1679.0,2.9
80,840.0,1111.1,1446.0,3.0
81,840.0,1177.2,1878.0,3.0
82,840.0,1201.1,1818.0,3.0
83,840.0,1204.2,1827.0,3.1
84,840.0,1205.1,1779.0,3.1
85,840.0,1109.0,1589.0,3.2
86,840.0,1180.4,1769.0,3.2
87,840.0,1194.1,1757.0,3.2
88,840.0,1199.8,1726.0,3.2
89,840.0,1199.5,1779.0,3.2
90,833.0,1107.6,1543.0,3.4
91,833.0,1177.8,1663.0,3.4
92,833.0,1203.0,1792.0,3.4
93,833.0,1210.9,1728.0,3.4
94,833.0,1211.8,1792.0,3.4
95,833.0,1112.8,1473.0,3.6
96,833.0,1180.5,1787.0,3.6
97,833.0,1201.1,1766.0,3.6
98,833.0,1207.0,1792.0,3.6
99,833.0,1213.0,1736.0,3.6
100,833.0,1112.8,1503.0,3.7
101,833.0,1182.9,1802.0,3.7
102,833.0,1203.5,1702.0,3.7
103,833.0,1208.3,1763.0,3.8
104,833.0,1212.2,1766.0,3.8
105,833.0,1114.3,1482.0,3.9
106,833.0,1181.3,1839.0,3.9
107,833.0,1206.3,1839.0,3.9
108,833.0,1210.6,1834.0,3.9
109,833.0,1210.6,1721.0,3.9
110,833.0,1114.8,1509.0,4.1
111,833.0,1182.4,1761.0,4.1
112,833.0,1201.9,1781.0,4.1
113,833.0,1210.5,1797.0,4.1
114,833.0,1214.1,1728.0,4.1
115,833.0,1116.2,1472.0,4.3
116,833.0,1186.2,1838.0,4.3
117,833.0,1202.4,1833.0,4.3
118,833.0,1199.9,1679.0,4.3
119,833.0,1205.1,1793.0,4.3
120,833.0,1108.3,1505.0,4.4
121,833.0,1179.3,1696.0,4.5
122,833.0,1199.9,1705.0,4.5
123,833.0,1206.6,1769.0,4.5
124,833.0,1206.5,1720.0,4.5
125,833.0,1111.0,1512.0,4.6
126,833.0,1182.0,1703.0,4.6
127,833.0,1196.4,1916.0,4.6
128,833.0,1209.4,1822.0,4.6
129,833.0,1208.8,1696.0,4.7
130,833.0,1110.1,1515.0,4.8
131,833.0,1181.6,1752.0,4.8
132,833.0,1194.8,1821.0,4.8
133,833.0,1203.9,1837.0,4.8
134,833.0,1206.8,1837.0,4.8
135,833.0,1111.5,1529.0,5.0
136,833.0,1184.9,1778.0,5.0
137,833.0,1202.0,1697.0,5.0
138,833.0,1209.5,1723.0,5.0
139,833.0,1208.4,1915.0,5.0
140,833.0,1112.4,1503.0,5.2
141,833.0,1185.9,1712.0,5.2
142,833.0,1201.7,1677.0,5.2
143,833.0,1205.4,1745.0,5.2
144,833.0,1206.9,1708.0,5.2
145,833.0,1111.1,1470.0,5.3
146,833.0,1179.2,1752.0,5.3
147,833.0,1193.3,1663.0,5.3
148,833.0,1201.5,1763.0,5.4
149,833.0,1203.0,1720.0,5.4
150,832.0,1113.0,1440.0,5.5
151,832.0,1183.0,1643.0,5.5
152,832.0,1199.2,1781.0,5.5
153,832.0,1202.5,1721.0,5.5
154,832.0,1199.1,1737.0,5.5
155,832.0,1104.7,1459.0,5.7
156,832.0,1173.9,1884.0,5.7
157,832.0,1189.4,1708.0,5.7
158,832.0,1197.1,1728.0,5.7
159,832.0,1197.1,1698.0,5.7
160,832.0,1104.5,1470.0,5.9
161,832.0,1170.8,1736.0,5.9
162,832.0,1190.6,1794.0,5.9
163,832.0,1194.8,1795.0,5.9
164,832.0,1199.2,1733.0,5.9
165,832.0,1103.6,1454.0,6.0
166,832.0,1171.3,1743.0,6.0
167,832.0,1193.5,1665.0,6.1
168,832.0,1193.8,1785.0,6.1
169,832.0,1196.0,1793.0,6.1
170,832.0,1104.6,1471.0,6.2
171,832.0,1165.0,1630.0,6.2
172,832.0,1188.4,1675.0,6.2
173,832.0,1192.6,1840.0,6.2
174,832.0,1193.2,1774.0,6.2
175,832.0,1099.8,1487.0,6.4
176,832.0,1165.6,1691.0,6.4
177,832.0,1182.6,1757.0,6.4
178,832.0,1192.7,1832.0,6.4
179,832.0,1196.1,1774.0,6.4
180,832.0,1101.6,1449.0,6.6
181,832.0,1164.2,1683.0,6.6
182,832.0,1182.3,1728.0,6.6
183,832.0,1192.9,1728.0,6.6
184,832.0,1195.6,1697.0,6.6
185,832.0,1103.0,1458.0,6.7
186,832.0,1169.1,1724.0,6.7
187,832.0,1187.4,1730.0,6.8
188,832.0,1190.9,1720.0,6.8
189,832.0,1198.2,1731.0,6.8
190,832.0,1100.8,1492.0,6.9
191,832.0,1170.0,1719.0,6.9
192,832.0,1187.0,1836.0,6.9
193,832.0,1191.4,1736.0,6.9
194,832.0,1197.9,1868.0,7.0
195,832.0,1100.7,1423.0,7.1
196,832.0,1167.6,1672.0,7.1
197,832.0,1182.1,1660.0,7.1
198,832.0,1190.0,1738.0,7.1
199,832.0,1185.6,1738.0,7.1
200,832.0,1096.3,1435.0,7.3
201,832.0,1161.5,1777.0,7.3
202,832.0,1184.7,1655.0,7.3
203,832.0,1189.6,1655.0,7.3
204,832.0,1188.8,1697.0,7.3
205,832.0,1096.8,1525.0,7.5
206,832.0,1167.6,1757.0,7.5
207,832.0,1187.6,1774.0,7.5
208,832.0,1189.5,1734.0,7.5
209,832.0,1194.5,1681.0,7.5
210,832.0,1102.8,1483.0,7.6
211,832.0,1168.1,1713.0,7.6
212,832.0,1183.3,1821.0,7.6
213,832.0,1191.9,1712.0,7.7
214,832.0,1191.3,1690.0,7.7
215,832.0,1096.4,1462.0,7.8
216,832.0,1162.8,1630.0,7.8
217,832.0,1179.4,1691.0,7.8
218,832.0,1187.4,1723.0,7.8
219,832.0,1189.2,1677.0,7.8
220,832.0,1097.3,1453.0,8.0
221,832.0,1162.3,1627.0,8.0
222,832.0,1180.7,1680.0,8.0
223,832.0,1186.5,1647.0,8.0
224,832.0,1188.6,1698.0,8.0
225,832.0,1096.1,1404.0,8.2
226,832.0,1163.6,1670.0,8.2
227,832.0,1183.4,1650.0,8.2
228,832.0,1191.2,1661.0,8.2
229,832.0,1186.4,1706.0,8.2
230,832.0,1099.1,1434.0,8.3
231,832.0,1166.9,1676.0,8.4
232,832.0,1185.3,1851.0,8.4
233,832.0,1189.1,1851.0,8.4
234,832.0,1190.9,1799.0,8.4
235,832.0,1097.5,1540.0,8.5
236,832.0,1163.4,1616.0,8.5
237,832.0,1177.6,1781.0,8.5
238,832.0,1188.0,1726.0,8.5
239,832.0,1190.5,1815.0,8.5
240,832.0,1097.7,1453.0,8.7
241,832.0,1163.0,1614.0,8.7
242,832.0,1178.6,1774.0,8.7
243,832.0,1185.3,1733.0,8.7
244,832.0,1190.1,1736.0,8.7
245,832.0,1097.8,1451.0,8.9
246,832.0,1166.6,1739.0,8.9
247,832.0,1180.1,1739.0,8.9
248,832.0,1188.7,1765.0,8.9
249,832.0,1196.1,1763.0,8.9
250,832.0,1101.2,1466.0,9.1
251,832.0,1163.0,1593.0,9.1
252,832.0,1177.4,1700.0,9.1
253,832.0,1181.9,1806.0,9.1
254,832.0,1183.3,1806.0,9.1
255,832.0,1094.4,1464.0,9.2
256,832.0,1161.6,1676.0,9.2
257,832.0,1180.3,1732.0,9.3
258,832.0,1184.5,1637.0,9.3
259,832.0,1187.1,1762.0,9.3
260,832.0,1093.2,1488.0,9.4
261,832.0,1161.0,1728.0,9.4
262,832.0,1176.8,1782.0,9.4
263,832.0,1181.4,1923.0,9.5
264,832.0,1183.4,1923.0,9.5
265,832.0,1094.5,1529.0,9.6
266,832.0,1161.3,1820.0,9.6
267,832.0,1180.4,1649.0,9.6
268,832.0,1184.7,1757.0,9.6
269,832.0,1185.6,1738.0,9.6
270,832.0,1094.3,1447.0,9.8
271,832.0,1159.7,1671.0,9.8
272,832.0,1173.5,1659.0,9.8
273,832.0,1182.5,1722.0,9.8
274,832.0,1188.9,1737.0,9.8
275,832.0,1094.9,1441.0,10.0
276,832.0,1164.8,1733.0,10.0
277,832.0,1178.4,1709.0,10.0
278,832.0,1185.9,1709.0,10.0
279,832.0,1187.8,1778.0,10.0
280,832.0,1092.4,1439.0,10.1
281,832.0,1163.4,1653.0,10.2
282,832.0,1184.7,1737.0,10.2
283,832.0,1188.3,1848.0,10.2
284,832.0,1189.7,1772.0,10.2
285,832.0,1096.0,1484.0,10.3
286,832.0,1165.2,1689.0,10.3
287,832.0,1183.7,1671.0,10.3
288,832.0,1184.5,1711.0,10.3
289,832.0,1188.2,1837.0,10.3
290,832.0,1096.6,1455.0,10.5
291,832.0,1164.8,1674.0,10.5
292,832.0,1183.0,1771.0,10.5
293,832.0,1186.7,1686.0,10.5
294,832.0,1189.0,1689.0,10.5
295,832.0,1100.5,1468.0,10.7
296,832.0,1164.1,1682.0,10.7
297,832.0,1179.9,1781.0,10.7
298,832.0,1190.2,1668.0,10.7
299,832.0,1191.7,1836.0,10.7
300,832.0,1096.8,1470.0,10.9
301,832.0,1165.1,1699.0,10.9
302,832.0,1182.0,1674.0,10.9
303,832.0,1189.6,1651.0,10.9
304,832.0,1192.6,1732.0,10.9
305,832.0,1097.4,1563.0,11.0
306,832.0,1164.8,1723.0,11.1
307,832.0,1182.1,1725.0,11.1
308,832.0,1183.6,1744.0,11.1
309,832.0,1185.1,1744.0,11.1
310,832.0,1094.5,1474.0,11.2
311,832.0,1157.2,1732.0,11.2
312,832.0,1175.8,1732.0,11.3
313,832.0,1183.9,1696.0,11.3
314,832.0,1181.1,1758.0,11.3
315,832.0,1091.7,1499.0,11.4
316,832.0,1161.4,1694.0,11.4
317,832.0,1175.1,1751.0,11.4
318,832.0,1182.8,1753.0,11.4
319,832.0,1186.1,1820.0,11.4
320,832.0,1093.6,1465.0,11.6
321,832.0,1159.8,1653.0,11.6
322,832.0,1175.3,1747.0,11.6
323,832.0,1183.9,1732.0,11.6
324,832.0,1188.8,1795.0,11.6
325,832.0,1093.6,1455.0,11.8
326,832.0,1159.6,1685.0,11.8
327,832.0,1174.6,1705.0,11.8
328,832.0,1180.8,1663.0,11.8
329,832.0,1186.2,1705.0,11.8
330,832.0,1090.7,1413.0,11.9
331,832.0,1158.5,1624.0,12.0
332,832.0,1175.6,1796.0,12.0
333,832.0,1181.0,1707.0,12.0
334,832.0,1184.6,1767.0,12.0
335,832.0,1094.9,1524.0,12.1
336,832.0,1161.3,1726.0,12.1
337,832.0,1183.0,1692.0,12.1
338,832.0,1186.3,1710.0,12.1
339,832.0,1186.6,1629.0,12.2
340,832.0,1091.8,1446.0,12.3
341,832.0,1158.9,1659.0,12.3
342,832.0,1176.8,1704.0,12.3
343,832.0,1181.5,1773.0,12.3
344,832.0,1185.4,1749.0,12.3
345,832.0,1092.4,1470.0,12.5
346,832.0,1161.5,1684.0,12.5
347,832.0,1178.2,1763.0,12.5
348,832.0,1181.7,1763.0,12.5
349,832.0,1184.4,1733.0,12.5
350,832.0,1094.1,1533.0,12.7
351,832.0,1157.6,1653.0,12.7
352,832.0,1178.2,1714.0,12.7
353,832.0,1182.6,1682.0,12.7
354,832.0,1187.0,1796.0,12.7
355,832.0,1095.5,1496.0,12.8
356,832.0,1163.9,1779.0,12.8
357,832.0,1180.2,1717.0,12.9
358,832.0,1186.5,1673.0,12.9
359,832.0,1190.1,1772.0,12.9
360,832.0,1097.3,1584.0,13.0
361,832.0,1161.9,1775.0,13.0
362,832.0,1183.7,1689.0,13.0
363,832.0,1186.4,1706.0,13.0
364,832.0,1182.1,1677.0,13.0
365,832.0,1091.6,1608.0,13.2
366,832.0,1156.3,1802.0,13.2
367,832.0,1172.2,1661.0,13.2
368,832.0,1179.7,1722.0,13.2
369,832.0,1178.8,1738.0,13.2
370,832.0,1088.4,1429.0,13.4
371,832.0,1158.2,1832.0,13.4
372,832.0,1177.6,1873.0,13.4
373,832.0,1182.4,1808.0,13.4
374,832.0,1184.6,1714.0,13.4
375,832.0,1094.7,1523.0,13.6
376,832.0,1157.5,1669.0,13.6
