Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,682.0,1033.4,1494.0,0.3
1,670.0,1104.5,1701.0,0.3
2,670.0,1123.4,1768.0,0.4
3,670.0,1130.4,1726.0,0.4
4,670.0,1128.9,1744.0,0.4
5,670.0,998.4,1417.0,0.7
6,670.0,1081.0,1748.0,0.7
7,670.0,1099.1,1719.0,0.8
8,670.0,1110.9,1983.0,0.8
9,670.0,1116.1,1885.0,0.8
10,670.0,985.6,1441.0,1.1
11,670.0,1068.5,1636.0,1.2
12,670.0,1100.3,1780.0,1.2
13,670.0,1108.3,1780.0,1.2
14,670.0,1110.0,1764.0,1.2
15,670.0,984.7,1405.0,1.5
16,670.0,1067.0,1782.0,1.5
17,670.0,1091.6,1841.0,1.5
18,670.0,1099.0,1690.0,1.6
19,670.0,1104.7,1780.0,1.6
20,641.0,978.4,1365.0,1.9
21,641.0,1066.2,1603.0,1.9
22,641.0,1091.6,1732.0,1.9
23,641.0,1099.7,1794.0,2.0
24,641.0,1104.2,1756.0,2.0
25,634.0,976.5,1413.0,2.3
26,634.0,1063.4,1660.0,2.3
27,634.0,1084.0,1748.0,2.4
28,634.0,1093.3,1792.0,2.4
29,634.0,1096.7,1677.0,2.4
30,634.0,967.8,1416.0,2.7
31,634.0,1057.5,1618.0,2.7
32,634.0,1077.4,1672.0,2.7
33,634.0,1095.7,1748.0,2.8
34,634.0,1097.1,1748.0,2.8
35,634.0,969.0,1380.0,3.1
36,634.0,1059.7,1733.0,3.1
37,634.0,1085.0,1695.0,3.1
38,634.0,1091.9,1684.0,3.1
39,634.0,1093.7,1701.0,3.2
40,629.0,968.1,1430.0,3.5
41,629.0,1055.8,1670.0,3.5
42,629.0,1080.3,1693.0,3.5
43,629.0,1084.8,1825.0,3.5
44,629.0,1076.7,1731.0,3.6
45,629.0,960.3,1423.0,3.9
46,629.0,1044.6,1636.0,3.9
47,629.0,1064.8,1615.0,3.9
48,615.0,1074.0,1605.0,3.9
49,615.0,1075.2,1760.0,3.9
50,615.0,951.8,1452.0,4.3
51,615.0,1036.2,1770.0,4.3
52,615.0,1060.4,1613.0,4.3
53,615.0,1070.1,1683.0,4.3
54,615.0,1068.2,1837.0,4.3
55,615.0,948.7,1393.0,4.6
56,615.0,1033.7,1636.0,4.7
57,615.0,1059.0,1622.0,4.7
58,615.0,1066.3,1733.0,4.7
59,615.0,1069.6,1696.0,4.7
60,615.0,953.6,1358.0,5.0
61,615.0,1037.3,1856.0,5.0
62,615.0,1059.6,1631.0,5.1
63,615.0,1068.9,1611.0,5.1
64,612.0,1078.0,1781.0,5.1
65,612.0,954.9,1395.0,5.4
66,612.0,1043.9,1746.0,5.4
67,612.0,1067.5,1662.0,5.5
68,612.0,1077.6,1772.0,5.5
69,612.0,1074.0,1715.0,5.5
70,612.0,950.8,1471.0,5.8
71,612.0,1033.6,1570.0,5.8
72,612.0,1058.9,1611.0,5.9
73,612.0,1071.9,1786.0,5.9
74,612.0,1073.8,1786.0,5.9
75,612.0,953.0,1577.0,6.2
76,612.0,1036.1,1585.0,6.2
77,612.0,1056.7,1623.0,6.2
78,612.0,1065.2,1557.0,6.2
79,612.0,1070.1,1600.0,6.3
80,612.0,950.1,1377.0,6.6
81,612.0,1035.7,1705.0,6.6
82,612.0,1058.6,1883.0,6.6
83,612.0,1066.6,1688.0,6.6
84,612.0,1068.8,1929.0,6.6
85,612.0,950.2,1388.0,7.0
86,612.0,1039.5,1628.0,7.0
87,612.0,1067.5,1687.0,7.0
88,612.0,1069.5,1626.0,7.0
89,612.0,1072.7,1588.0,7.0
90,612.0,948.6,1325.0,7.3
91,612.0,1036.4,1624.0,7.4
92,612.0,1057.3,1638.0,7.4
93,612.0,1068.8,1740.0,7.4
94,612.0,1072.1,1622.0,7.4
95,612.0,952.6,1297.0,7.7
96,612.0,1029.3,1877.0,7.7
97,612.0,1054.7,1670.0,7.7
98,612.0,1062.8,1593.0,7.8
99,612.0,1073.4,1694.0,7.8
100,612.0,951.7,1388.0,8.1
101,612.0,1033.3,1577.0,8.1
102,612.0,1056.6,1618.0,8.1
103,612.0,1063.0,1627.0,8.2
104,612.0,1068.5,1719.0,8.2
105,612.0,949.9,1294.0,8.5
106,612.0,1029.8,1675.0,8.5
107,612.0,1055.9,1716.0,8.5
108,605.0,1065.4,1793.0,8.5
109,605.0,1062.7,1793.0,8.5
110,605.0,950.2,1399.0,8.9
111,605.0,1036.5,1680.0,8.9
112,605.0,1054.7,1756.0,8.9
113,605.0,1062.3,1810.0,8.9
114,605.0,1068.3,1716.0,8.9
115,605.0,949.7,1456.0,9.2
116,605.0,1032.5,1643.0,9.3
117,605.0,1055.6,1656.0,9.3
118,605.0,1060.4,1611.0,9.3
119,605.0,1061.4,1634.0,9.3
120,605.0,944.3,1376.0,9.6
121,605.0,1032.5,1806.0,9.6
122,605.0,1053.8,1613.0,9.6
123,605.0,1061.3,1664.0,9.7
124,605.0,1062.4,1664.0,9.7
125,605.0,943.7,1392.0,10.0
126,605.0,1028.8,1740.0,10.0
127,605.0,1050.9,1707.0,10.0
128,605.0,1061.0,1710.0,10.0
129,605.0,1063.3,1674.0,10.0
130,605.0,945.1,1375.0,10.4
131,605.0,1028.1,1607.0,10.4
132,605.0,1057.9,1574.0,10.4
133,605.0,1061.5,1647.0,10.4
134,605.0,1062.0,1642.0,10.4
135,605.0,943.0,1373.0,10.8
136,605.0,1029.3,1555.0,10.8
137,605.0,1051.3,1806.0,10.8
138,605.0,1056.1,1698.0,10.8
139,605.0,1057.0,1762.0,10.8
140,605.0,942.7,1397.0,11.1
141,605.0,1025.4,1718.0,11.1
142,605.0,1051.0,1735.0,11.2
143,605.0,1059.3,1675.0,11.2
144,605.0,1061.9,1692.0,11.2
145,605.0,940.6,1332.0,11.5
146,605.0,1022.8,1598.0,11.5
147,605.0,1050.0,1564.0,11.5
148,605.0,1063.0,1600.0,11.6
149,605.0,1057.5,1614.0,11.6
150,605.0,942.9,1325.0,11.9
151,605.0,1027.2,1611.0,11.9
152,605.0,1046.1,1598.0,11.9
153,605.0,1056.7,1631.0,11.9
154,605.0,1060.7,1581.0,12.0
155,605.0,944.4,1406.0,12.3
156,605.0,1026.4,1700.0,12.3
157,605.0,1051.7,1592.0,12.3
158,605.0,1060.0,1613.0,12.3
159,605.0,1066.2,1630.0,12.3
160,605.0,948.1,1485.0,12.7
161,605.0,1028.9,1740.0,12.7
162,605.0,1053.2,1788.0,12.7
163,605.0,1059.4,1776.0,12.7
164,605.0,1060.6,1632.0,12.7
165,605.0,945.1,1313.0,13.0
166,605.0,1033.2,1613.0,13.1
167,605.0,1048.8,1613.0,13.1
168,605.0,1060.2,1865.0,13.1
169,605.0,1056.5,1552.0,13.1
170,588.0,940.7,1414.0,13.4
171,582.0,1030.9,1811.0,13.4
172,582.0,1053.6,1742.0,13.5
173,582.0,1053.8,1742.0,13.5
174,582.0,1063.6,1775.0,13.5
175,582.0,946.0,1470.0,13.8
176,582.0,1030.2,1701.0,13.8
177,582.0,1057.4,1701.0,13.8
178,582.0,1059.6,1689.0,13.8
179,582.0,1060.9,1700.0,13.9
180,582.0,941.8,1408.0,14.2
181,582.0,1025.4,1628.0,14.2
182,582.0,1049.7,1663.0,14.2
183,582.0,1060.1,1817.0,14.2
184,582.0,1059.0,1633.0,14.2
185,582.0,939.5,1319.0,14.6
186,582.0,1029.9,1595.0,14.6
187,582.0,1050.9,1688.0,14.6
188,582.0,1058.1,1722.0,14.6
189,582.0,1064.1,1813.0,14.6
190,582.0,944.4,1421.0,14.9
191,582.0,1027.6,1654.0,15.0
192,582.0,1049.4,1586.0,15.0
193,582.0,1051.0,1809.0,15.0
194,582.0,1057.6,1613.0,15.0
195,582.0,943.4,1289.0,15.3
196,582.0,1028.4,1718.0,15.3
197,582.0,1055.5,1722.0,15.4
198,582.0,1064.8,1590.0,15.4
199,582.0,1066.2,1813.0,15.4
200,582.0,940.9,1329.0,15.7
201,582.0,1034.5,1588.0,15.7
202,582.0,1054.1,1735.0,15.7
203,582.0,1057.2,1810.0,15.8
204,582.0,1060.1,1810.0,15.8
205,572.0,938.3,1512.0,16.1
206,572.0,1024.5,1665.0,16.1
207,572.0,1050.8,1761.0,16.1
208,572.0,1058.6,1975.0,16.1
209,572.0,1058.6,1975.0,16.1
210,572.0,940.5,1418.0,16.5
211,572.0,1027.0,1589.0,16.5
212,572.0,1050.5,1743.0,16.5
213,572.0,1058.1,1743.0,16.5
214,572.0,1055.9,1620.0,16.5
215,572.0,939.3,1326.0,16.9
216,572.0,1028.2,1678.0,16.9
217,572.0,1054.5,1849.0,16.9
218,572.0,1061.1,1909.0,16.9
219,572.0,1061.6,1675.0,16.9
220,572.0,939.2,1320.0,17.2
221,572.0,1030.3,1728.0,17.3
222,572.0,1050.4,1604.0,17.3
223,572.0,1058.4,1543.0,17.3
224,572.0,1053.1,1600.0,17.3
225,572.0,938.4,1391.0,17.6
226,572.0,1029.1,1669.0,17.6
227,572.0,1050.0,1696.0,17.7
228,572.0,1057.8,1833.0,17.7
229,572.0,1065.6,1933.0,17.7
230,572.0,943.2,1303.0,18.0
231,572.0,1024.0,1550.0,18.0
232,572.0,1047.2,1595.0,18.0
233,572.0,1052.4,1605.0,18.1
234,572.0,1058.4,1819.0,18.1
235,572.0,938.7,1292.0,18.4
236,572.0,1024.6,1571.0,18.4
237,572.0,1047.3,1622.0,18.4
238,572.0,1053.9,1702.0,18.4
239,572.0,1051.3,1639.0,18.4
240,572.0,937.1,1334.0,18.8
241,572.0,1024.4,1659.0,18.8
242,572.0,1046.3,1682.0,18.8
243,572.0,1054.4,1725.0,18.8
244,572.0,1061.0,1673.0,18.8
245,572.0,941.9,1409.0,19.2
246,572.0,1027.6,1608.0,19.2
247,572.0,1052.9,1819.0,19.2
248,572.0,1060.1,1616.0,19.2
