Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,10299.0,11742.1,13300.0,0.3
1,10179.0,11672.9,13268.0,0.3
2,10079.0,11615.0,13219.0,0.3
3,10079.0,11537.3,13255.0,0.3
4,10028.0,11477.6,13002.0,0.4
5,10028.0,11318.0,12798.0,0.7
6,10028.0,11302.6,13226.0,0.7
7,10009.0,11297.8,13231.0,0.7
8,9974.0,11278.6,12846.0,0.7
9,9974.0,11237.8,12810.0,0.7
10,9908.0,11125.0,12818.0,1.0
11,9908.0,11124.0,12693.0,1.1
12,9837.0,11115.2,12693.0,1.1
13,9837.0,11100.9,12762.0,1.1
14,9790.0,11089.9,12810.0,1.1
15,9761.0,11005.0,12570.0,1.4
16,9761.0,11021.5,12631.0,1.4
17,9761.0,11027.3,12698.0,1.4
18,9761.0,11029.6,12840.0,1.4
19,9761.0,11028.3,12759.0,1.4
20,9761.0,10953.2,12606.0,1.7
21,9761.0,10969.1,12550.0,1.8
22,9761.0,10991.5,12555.0,1.8
23,9761.0,10990.9,12561.0,1.8
24,9761.0,10999.5,12751.0,1.8
25,9761.0,10933.3,12564.0,2.1
26,9761.0,10945.0,12583.0,2.1
27,9761.0,10959.3,12560.0,2.1
28,9761.0,10967.9,12511.0,2.1
29,9761.0,10979.4,12667.0,2.1
30,9761.0,10905.7,12511.0,2.4
31,9761.0,10925.1,12435.0,2.5
32,9761.0,10950.9,12470.0,2.5
33,9761.0,10954.4,12538.0,2.5
34,9761.0,10966.9,12563.0,2.5
35,9761.0,10900.2,12396.0,2.8
36,9761.0,10929.6,12539.0,2.8
37,9761.0,10949.1,12442.0,2.8
38,9761.0,10960.8,12538.0,2.8
39,9761.0,10960.2,12513.0,2.8
40,9761.0,10895.0,12343.0,3.1
41,9761.0,10921.8,12414.0,3.2
42,9761.0,10929.7,12475.0,3.2
43,9761.0,10938.0,12466.0,3.2
44,9751.0,10938.8,12531.0,3.2
45,9749.0,10871.2,12212.0,3.5
46,9749.0,10893.2,12343.0,3.5
47,9749.0,10910.0,12327.0,3.5
48,9749.0,10922.8,12306.0,3.5
49,9749.0,10932.7,12286.0,3.5
50,9749.0,10874.0,12316.0,3.8
51,9749.0,10897.7,12450.0,3.9
52,9749.0,10911.5,12450.0,3.9
53,9749.0,10917.4,12383.0,3.9
54,9745.0,10915.1,12351.0,3.9
55,9737.0,10854.5,12036.0,4.2
56,9737.0,10889.3,12142.0,4.2
57,9737.0,10915.3,12249.0,4.2
