Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,0.0,0.0,1.0,0.1
1,0.0,0.2,15.0,0.2
2,0.0,0.2,12.0,0.2
3,0.0,0.2,12.0,0.2
4,0.0,0.3,20.0,0.2
5,0.0,0.0,2.0,0.3
6,0.0,0.2,16.0,0.3
7,0.0,0.2,17.0,0.3
8,0.0,0.2,9.0,0.3
9,0.0,0.2,10.0,0.3
10,0.0,0.0,2.0,0.5
11,0.0,0.2,22.0,0.5
12,0.0,0.2,12.0,0.5
13,0.0,0.3,16.0,0.5
14,0.0,0.2,12.0,0.5
15,0.0,0.0,1.0,0.6
16,0.0,0.2,12.0,0.7
17,0.0,0.2,13.0,0.7
18,0.0,0.3,22.0,0.7
19,0.0,0.2,16.0,0.7
20,0.0,0.0,1.0,0.8
21,0.0,0.1,11.0,0.8
22,0.0,0.2,13.0,0.8
23,0.0,0.2,16.0,0.8
24,0.0,0.2,16.0,0.8
25,0.0,0.0,3.0,1.0
26,0.0,0.2,13.0,1.0
27,0.0,0.2,13.0,1.0
28,0.0,0.2,28.0,1.0
29,0.0,0.2,12.0,1.0
30,0.0,0.0,0.0,1.2
31,0.0,0.2,16.0,1.2
32,0.0,0.2,14.0,1.2
33,0.0,0.2,12.0,1.2
34,0.0,0.2,11.0,1.2
35,0.0,0.0,2.0,1.3
36,0.0,0.1,12.0,1.3
37,0.0,0.2,14.0,1.4
38,0.0,0.2,15.0,1.4
39,0.0,0.2,15.0,1.4
40,0.0,0.0,2.0,1.5
41,0.0,0.2,14.0,1.5
42,0.0,0.2,17.0,1.5
43,0.0,0.2,14.0,1.5
44,0.0,0.2,17.0,1.5
45,0.0,0.0,0.0,1.7
46,0.0,0.2,11.0,1.7
47,0.0,0.2,15.0,1.7
48,0.0,0.2,15.0,1.7
49,0.0,0.3,15.0,1.7
50,0.0,0.0,6.0,1.8
51,0.0,0.2,14.0,1.8
52,0.0,0.2,16.0,1.8
53,0.0,0.2,14.0,1.8
54,0.0,0.2,19.0,1.9
55,0.0,0.0,3.0,2.0
56,0.0,0.1,15.0,2.0
57,0.0,0.2,11.0,2.0
58,0.0,0.2,18.0,2.0
59,0.0,0.2,10.0,2.0
60,0.0,0.0,1.0,2.1
61,0.0,0.2,20.0,2.2
62,0.0,0.2,14.0,2.2
63,0.0,0.2,20.0,2.2
64,0.0,0.3,15.0,2.2
65,0.0,0.0,3.0,2.3
66,0.0,0.2,18.0,2.3
67,0.0,0.2,24.0,2.3
68,0.0,0.2,13.0,2.3
69,0.0,0.2,21.0,2.3
70,0.0,0.0,1.0,2.5
71,0.0,0.1,15.0,2.5
72,0.0,0.2,11.0,2.5
73,0.0,0.2,14.0,2.5
74,0.0,0.2,17.0,2.5
75,0.0,0.0,3.0,2.6
76,0.0,0.2,14.0,2.6
77,0.0,0.1,13.0,2.6
78,0.0,0.2,12.0,2.7
79,0.0,0.2,11.0,2.7
80,0.0,0.0,0.0,2.8
81,0.0,0.2,14.0,2.8
82,0.0,0.2,11.0,2.8
83,0.0,0.2,15.0,2.8
84,0.0,0.2,18.0,2.8
85,0.0,0.0,2.0,3.0
86,0.0,0.2,14.0,3.0
87,0.0,0.2,13.0,3.0
88,0.0,0.2,20.0,3.0
89,0.0,0.2,14.0,3.0
90,0.0,0.0,0.0,3.1
91,0.0,0.2,14.0,3.1
92,0.0,0.2,18.0,3.1
93,0.0,0.2,18.0,3.2
94,0.0,0.2,14.0,3.2
95,0.0,0.0,2.0,3.3
96,0.0,0.2,14.0,3.3
97,0.0,0.2,12.0,3.3
98,0.0,0.2,16.0,3.3
99,0.0,0.1,10.0,3.3
100,0.0,0.0,3.0,3.4
101,0.0,0.2,14.0,3.5
102,0.0,0.2,20.0,3.5
103,0.0,0.2,12.0,3.5
104,0.0,0.2,19.0,3.5
105,0.0,0.0,0.0,3.6
106,0.0,0.2,9.0,3.6
107,0.0,0.2,12.0,3.6
108,0.0,0.2,15.0,3.6
109,0.0,0.2,15.0,3.6
110,0.0,0.0,0.0,3.8
111,0.0,0.2,13.0,3.8
112,0.0,0.2,16.0,3.8
113,0.0,0.2,11.0,3.8
114,0.0,0.2,15.0,3.8
115,0.0,0.0,2.0,3.9
116,0.0,0.2,11.0,3.9
117,0.0,0.2,10.0,3.9
118,0.0,0.2,14.0,4.0
119,0.0,0.2,15.0,4.0
120,0.0,0.0,1.0,4.1
121,0.0,0.2,20.0,4.1
122,0.0,0.2,13.0,4.1
123,0.0,0.3,17.0,4.1
124,0.0,0.2,15.0,4.1
125,0.0,0.0,0.0,4.2
126,0.0,0.2,13.0,4.3
127,0.0,0.2,14.0,4.3
128,0.0,0.2,21.0,4.3
129,0.0,0.2,16.0,4.3
130,0.0,0.0,4.0,4.4
131,0.0,0.2,14.0,4.4
132,0.0,0.2,16.0,4.4
133,0.0,0.2,23.0,4.4
134,0.0,0.2,13.0,4.4
135,0.0,0.0,1.0,4.6
136,0.0,0.2,14.0,4.6
