Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,318.0,471.6,710.0,0.1
1,318.0,507.7,901.0,0.1
2,318.0,517.8,901.0,0.1
3,318.0,514.0,865.0,0.1
4,318.0,515.0,902.0,0.1
5,318.0,447.4,698.0,0.2
6,318.0,489.1,833.0,0.2
7,318.0,501.7,939.0,0.2
8,318.0,505.7,863.0,0.2
9,318.0,510.3,879.0,0.2
10,318.0,444.7,686.0,0.2
11,318.0,484.2,906.0,0.2
12,318.0,494.5,850.0,0.3
13,318.0,498.7,862.0,0.3
14,318.0,502.9,849.0,0.3
15,318.0,439.5,688.0,0.3
16,318.0,481.2,820.0,0.3
17,318.0,495.0,877.0,0.3
18,318.0,499.3,835.0,0.3
19,318.0,499.3,850.0,0.4
20,318.0,436.5,674.0,0.4
21,318.0,481.5,838.0,0.4
22,318.0,494.8,858.0,0.4
23,318.0,498.2,843.0,0.4
24,318.0,498.2,889.0,0.4
25,315.0,438.3,653.0,0.5
26,315.0,482.6,854.0,0.5
27,315.0,499.3,883.0,0.5
28,315.0,502.1,925.0,0.5
29,315.0,503.4,931.0,0.5
30,315.0,438.2,682.0,0.6
31,315.0,480.7,838.0,0.6
32,315.0,492.4,840.0,0.6
33,315.0,497.2,833.0,0.6
34,315.0,497.9,887.0,0.6
35,315.0,437.1,675.0,0.7
36,315.0,481.7,860.0,0.7
37,315.0,492.2,855.0,0.7
38,315.0,497.5,834.0,0.7
39,315.0,499.7,862.0,0.7
40,315.0,437.5,660.0,0.8
41,315.0,481.2,850.0,0.8
42,315.0,493.9,848.0,0.8
43,315.0,498.9,804.0,0.8
44,315.0,496.3,805.0,0.8
45,315.0,433.8,670.0,0.9
46,315.0,477.8,829.0,0.9
47,315.0,491.0,857.0,0.9
48,315.0,497.2,827.0,0.9
49,315.0,498.9,864.0,0.9
50,315.0,437.0,655.0,0.9
51,315.0,478.7,944.0,0.9
52,315.0,491.4,869.0,1.0
53,315.0,497.4,862.0,1.0
54,315.0,501.1,924.0,1.0
55,315.0,436.3,658.0,1.0
56,315.0,479.8,842.0,1.0
57,315.0,492.9,850.0,1.0
58,315.0,496.8,876.0,1.0
59,315.0,493.5,815.0,1.1
60,315.0,435.0,701.0,1.1
61,315.0,478.1,804.0,1.1
62,315.0,493.8,890.0,1.1
63,315.0,496.2,844.0,1.1
64,315.0,499.4,802.0,1.1
65,315.0,434.8,680.0,1.2
66,315.0,476.6,849.0,1.2
67,315.0,490.1,883.0,1.2
68,315.0,495.2,879.0,1.2
69,315.0,499.1,822.0,1.2
70,315.0,434.9,695.0,1.3
71,315.0,480.1,828.0,1.3
72,315.0,492.1,830.0,1.3
73,315.0,495.7,863.0,1.3
74,315.0,496.6,806.0,1.4
75,315.0,433.9,665.0,1.4
76,315.0,478.0,838.0,1.4
77,315.0,492.8,817.0,1.4
78,315.0,494.2,837.0,1.4
79,315.0,493.7,855.0,1.4
80,315.0,433.6,732.0,1.5
81,315.0,476.4,809.0,1.5
82,315.0,488.9,794.0,1.5
83,315.0,492.6,807.0,1.5
84,315.0,495.9,859.0,1.5
85,315.0,432.0,747.0,1.6
86,315.0,477.4,841.0,1.6
87,315.0,488.8,905.0,1.6
88,315.0,494.9,1029.0,1.6
89,315.0,494.2,986.0,1.6
90,315.0,435.1,695.0,1.7
91,315.0,479.4,951.0,1.7
92,315.0,491.7,951.0,1.7
93,315.0,491.7,911.0,1.7
94,315.0,491.0,802.0,1.7
95,315.0,432.5,632.0,1.8
96,315.0,476.0,874.0,1.8
97,315.0,492.0,859.0,1.8
98,315.0,493.9,878.0,1.8
99,315.0,493.6,778.0,1.8
100,315.0,431.3,682.0,1.9
101,315.0,479.0,837.0,1.9
102,315.0,492.6,851.0,1.9
103,315.0,495.2,851.0,1.9
104,315.0,495.8,813.0,1.9
105,315.0,433.9,680.0,1.9
106,315.0,482.1,811.0,2.0
107,315.0,491.0,922.0,2.0
108,315.0,491.1,949.0,2.0
109,315.0,494.3,811.0,2.0
110,315.0,432.9,671.0,2.0
111,315.0,475.6,817.0,2.0
112,315.0,487.5,841.0,2.0
113,315.0,495.3,845.0,2.1
114,315.0,492.1,845.0,2.1
115,315.0,429.8,697.0,2.1
116,315.0,475.5,797.0,2.1
117,315.0,486.6,829.0,2.1
118,315.0,492.3,839.0,2.1
119,315.0,495.7,836.0,2.1
120,315.0,433.0,677.0,2.2
121,315.0,475.8,889.0,2.2
122,315.0,486.3,807.0,2.2
123,315.0,490.7,908.0,2.2
124,315.0,492.3,875.0,2.2
125,315.0,431.8,651.0,2.3
126,315.0,478.0,868.0,2.3
127,315.0,491.5,864.0,2.3
128,315.0,492.4,870.0,2.3
129,315.0,494.5,966.0,2.3
130,315.0,432.3,655.0,2.4
131,315.0,478.4,871.0,2.4
132,315.0,487.8,842.0,2.4
133,315.0,490.6,827.0,2.4
134,315.0,490.3,848.0,2.4
135,315.0,432.0,694.0,2.5
136,315.0,476.4,882.0,2.5
137,315.0,485.3,822.0,2.5
138,315.0,491.8,819.0,2.5
139,315.0,492.4,923.0,2.5
140,315.0,431.0,745.0,2.6
141,315.0,474.8,818.0,2.6
142,315.0,485.4,818.0,2.6
143,315.0,493.3,898.0,2.6
144,315.0,492.2,935.0,2.6
145,315.0,430.9,649.0,2.6
146,315.0,475.6,820.0,2.7
147,315.0,487.3,835.0,2.7
148,315.0,492.3,846.0,2.7
149,315.0,493.6,841.0,2.7
150,315.0,433.3,638.0,2.7
151,315.0,475.2,854.0,2.7
152,315.0,486.8,790.0,2.7
153,315.0,490.8,827.0,2.8
154,315.0,493.8,838.0,2.8
155,315.0,432.3,657.0,2.8
156,315.0,475.8,998.0,2.8
157,315.0,487.5,816.0,2.8
158,315.0,490.9,871.0,2.8
159,315.0,493.7,835.0,2.8
160,315.0,432.6,647.0,2.9
161,315.0,475.0,814.0,2.9
162,315.0,491.4,846.0,2.9
163,315.0,496.4,826.0,2.9
164,315.0,492.3,826.0,2.9
165,315.0,430.7,684.0,3.0
166,315.0,477.3,821.0,3.0
167,315.0,488.0,849.0,3.0
168,315.0,491.8,860.0,3.0
169,315.0,491.0,815.0,3.0
170,315.0,433.0,689.0,3.1
171,315.0,475.3,849.0,3.1
172,315.0,489.6,819.0,3.1
173,315.0,494.0,824.0,3.1
174,315.0,496.3,856.0,3.1
175,315.0,433.6,670.0,3.2
176,315.0,476.9,823.0,3.2
177,315.0,487.7,831.0,3.2
178,315.0,491.6,805.0,3.2
179,315.0,494.6,824.0,3.2
180,315.0,432.5,612.0,3.3
181,315.0,477.2,912.0,3.3
182,315.0,488.2,905.0,3.3
183,315.0,492.8,849.0,3.3
184,315.0,493.3,842.0,3.3
185,315.0,431.6,639.0,3.4
186,315.0,474.1,816.0,3.4
187,315.0,488.3,817.0,3.4
188,315.0,490.9,781.0,3.4
189,315.0,492.7,909.0,3.4
190,315.0,432.4,674.0,3.4
191,315.0,476.9,778.0,3.4
192,315.0,488.3,807.0,3.4
193,315.0,490.1,831.0,3.5
194,315.0,490.6,880.0,3.5
195,315.0,430.8,661.0,3.5
196,315.0,473.2,802.0,3.5
197,315.0,485.7,795.0,3.5
198,315.0,491.5,935.0,3.5
199,315.0,496.1,935.0,3.5
200,315.0,433.5,682.0,3.6
201,315.0,475.2,815.0,3.6
202,315.0,488.1,818.0,3.6
203,315.0,493.2,829.0,3.6
204,315.0,494.1,847.0,3.6
205,315.0,432.0,671.0,3.7
206,315.0,472.3,849.0,3.7
207,315.0,486.2,815.0,3.7
208,315.0,492.5,807.0,3.7
209,315.0,496.4,902.0,3.7
210,315.0,432.6,667.0,3.8
211,315.0,475.9,800.0,3.8
212,315.0,486.6,831.0,3.8
213,315.0,492.1,851.0,3.8
214,315.0,489.2,948.0,3.8
215,315.0,430.0,677.0,3.9
216,315.0,474.1,818.0,3.9
217,315.0,488.0,882.0,3.9
218,315.0,490.0,904.0,3.9
219,315.0,491.5,964.0,3.9
220,315.0,431.5,671.0,4.0
221,315.0,475.7,814.0,4.0
222,315.0,488.3,820.0,4.0
223,315.0,494.5,845.0,4.0
224,315.0,495.6,915.0,4.0
225,315.0,432.9,632.0,4.0
226,315.0,479.8,825.0,4.1
227,315.0,491.2,828.0,4.1
228,315.0,493.4,828.0,4.1
229,315.0,493.3,839.0,4.1
230,315.0,430.9,669.0,4.1
231,315.0,475.0,868.0,4.1
232,315.0,485.8,848.0,4.2
233,315.0,489.5,885.0,4.2
234,315.0,491.2,804.0,4.2
235,315.0,429.7,669.0,4.2
236,315.0,475.8,857.0,4.2
237,315.0,489.2,834.0,4.2
238,315.0,492.8,835.0,4.2
239,315.0,493.4,836.0,4.2
240,315.0,432.0,665.0,4.3
241,315.0,474.8,845.0,4.3
242,315.0,485.8,798.0,4.3
243,315.0,491.9,901.0,4.3
244,315.0,492.2,838.0,4.3
245,315.0,430.4,684.0,4.4
246,315.0,474.9,912.0,4.4
247,315.0,485.0,900.0,4.4
248,315.0,490.5,799.0,4.4
249,315.0,492.5,813.0,4.4
250,315.0,430.9,637.0,4.5
251,315.0,472.3,807.0,4.5
252,315.0,489.6,888.0,4.5
253,315.0,492.8,940.0,4.5
254,315.0,494.2,934.0,4.5
255,315.0,433.3,692.0,4.6
256,315.0,476.3,853.0,4.6
257,315.0,488.5,880.0,4.6
258,315.0,493.7,903.0,4.6
259,315.0,494.5,834.0,4.6
260,315.0,431.3,713.0,4.7
261,315.0,472.9,795.0,4.7
262,315.0,489.1,917.0,4.7
263,315.0,495.8,855.0,4.7
264,315.0,494.9,834.0,4.7
265,315.0,431.4,652.0,4.8
266,315.0,476.8,798.0,4.8
267,315.0,487.2,859.0,4.8
268,315.0,488.2,859.0,4.8
269,315.0,489.8,860.0,4.8
270,315.0,432.4,666.0,4.8
271,315.0,476.7,856.0,4.9
272,315.0,488.5,906.0,4.9
273,315.0,490.3,884.0,4.9
274,315.0,491.7,903.0,4.9
275,315.0,430.9,661.0,4.9
276,315.0,472.1,793.0,4.9
277,315.0,483.0,788.0,4.9
278,315.0,488.3,858.0,4.9
279,315.0,490.9,864.0,5.0
280,315.0,432.1,701.0,5.0
281,315.0,471.3,805.0,5.0
282,315.0,481.3,840.0,5.0
283,315.0,488.0,940.0,5.0
284,315.0,491.0,851.0,5.0
285,315.0,428.8,668.0,5.1
286,315.0,473.5,863.0,5.1
287,315.0,484.9,837.0,5.1
288,315.0,488.6,837.0,5.1
289,315.0,490.8,862.0,5.1
290,315.0,431.7,647.0,5.2
291,315.0,475.0,786.0,5.2
292,315.0,486.8,775.0,5.2
293,315.0,493.6,887.0,5.2
294,315.0,493.4,832.0,5.2
295,315.0,432.7,698.0,5.3
296,315.0,475.3,822.0,5.3
297,315.0,487.2,860.0,5.3
298,315.0,493.8,865.0,5.3
299,315.0,494.3,855.0,5.3
300,315.0,431.5,637.0,5.4
301,315.0,472.2,796.0,5.4
302,315.0,486.8,842.0,5.4
303,315.0,491.6,858.0,5.4
304,315.0,494.3,825.0,5.4
305,315.0,432.5,707.0,5.5
306,315.0,474.9,854.0,5.5
307,315.0,485.7,796.0,5.5
308,315.0,491.7,802.0,5.5
309,315.0,493.4,846.0,5.5
310,315.0,430.2,651.0,5.5
311,315.0,472.0,819.0,5.5
312,315.0,483.3,816.0,5.6
313,315.0,487.0,805.0,5.6
314,315.0,489.9,973.0,5.6
315,315.0,429.4,679.0,5.6
316,315.0,473.8,873.0,5.6
317,315.0,485.9,862.0,5.6
318,315.0,491.2,885.0,5.6
319,315.0,491.6,876.0,5.6
320,315.0,431.8,706.0,5.7
321,315.0,475.3,841.0,5.7
322,315.0,485.0,797.0,5.7
323,315.0,488.2,847.0,5.7
324,315.0,491.9,842.0,5.7
325,315.0,430.9,647.0,5.8
326,315.0,476.1,802.0,5.8
327,315.0,487.6,852.0,5.8
328,315.0,491.9,804.0,5.8
329,315.0,493.1,865.0,5.8
330,315.0,431.9,640.0,5.9
331,315.0,474.7,824.0,5.9
332,315.0,484.3,797.0,5.9
333,315.0,489.6,848.0,5.9
334,315.0,492.7,859.0,5.9
335,315.0,429.4,627.0,6.0
336,315.0,474.3,819.0,6.0
337,315.0,486.9,824.0,6.0
338,315.0,490.1,824.0,6.0
339,315.0,489.4,820.0,6.0
340,315.0,429.3,654.0,6.1
341,315.0,472.8,821.0,6.1
342,315.0,485.7,846.0,6.1
343,315.0,490.8,843.0,6.1
344,315.0,490.6,868.0,6.1
345,315.0,430.7,671.0,6.1
346,315.0,472.3,789.0,6.2
347,315.0,484.5,808.0,6.2
348,315.0,490.3,826.0,6.2
349,315.0,492.3,870.0,6.2
350,315.0,430.3,682.0,6.2
351,315.0,471.9,854.0,6.2
352,315.0,486.4,870.0,6.2
353,315.0,491.2,812.0,6.3
354,315.0,492.9,855.0,6.3
355,315.0,429.8,658.0,6.3
356,315.0,471.2,781.0,6.3
357,315.0,486.8,791.0,6.3
358,315.0,487.3,874.0,6.3
359,315.0,491.4,798.0,6.3
360,315.0,429.2,659.0,6.4
361,315.0,476.6,832.0,6.4
362,315.0,488.6,896.0,6.4
363,315.0,491.3,832.0,6.4
364,315.0,493.2,856.0,6.4
365,315.0,431.1,713.0,6.5
366,315.0,472.0,773.0,6.5
367,315.0,484.9,920.0,6.5
368,315.0,488.1,812.0,6.5
369,315.0,490.9,827.0,6.5
370,315.0,431.0,681.0,6.6
371,315.0,476.6,828.0,6.6
372,315.0,485.6,796.0,6.6
373,315.0,490.1,810.0,6.6
374,315.0,491.2,824.0,6.6
375,315.0,431.5,666.0,6.7
376,315.0,475.2,812.0,6.7
377,315.0,487.2,874.0,6.7
378,315.0,490.7,893.0,6.7
379,315.0,491.9,814.0,6.7
380,315.0,430.1,683.0,6.8
381,315.0,472.4,852.0,6.8
382,315.0,484.8,844.0,6.8
383,315.0,489.5,809.0,6.8
384,315.0,492.9,821.0,6.8
385,315.0,430.1,643.0,6.8
386,315.0,471.0,788.0,6.9
387,315.0,484.8,772.0,6.9
388,315.0,487.0,828.0,6.9
389,315.0,489.9,848.0,6.9
390,315.0,430.6,695.0,6.9
391,315.0,474.5,854.0,6.9
392,315.0,484.7,799.0,6.9
393,315.0,486.9,867.0,7.0
394,315.0,488.9,821.0,7.0
395,315.0,431.3,638.0,7.0
396,315.0,473.9,888.0,7.0
397,315.0,487.5,864.0,7.0
398,315.0,492.1,821.0,7.0
399,315.0,493.7,813.0,7.0
400,315.0,430.1,667.0,7.1
401,315.0,477.0,925.0,7.1
402,315.0,487.6,944.0,7.1
403,315.0,489.7,848.0,7.1
404,315.0,492.5,825.0,7.1
405,315.0,431.7,658.0,7.2
406,315.0,470.8,834.0,7.2
407,315.0,485.8,867.0,7.2
408,315.0,492.3,841.0,7.2
409,315.0,492.2,861.0,7.2
410,315.0,429.7,649.0,7.3
411,315.0,473.2,840.0,7.3
412,315.0,485.1,849.0,7.3
413,315.0,490.0,863.0,7.3
414,315.0,491.8,830.0,7.3
415,315.0,429.3,645.0,7.4
416,315.0,472.1,813.0,7.4
417,315.0,486.9,880.0,7.4
418,315.0,488.8,823.0,7.4
419,315.0,488.6,854.0,7.4
420,315.0,430.4,657.0,7.5
421,315.0,471.3,803.0,7.5
422,315.0,483.6,903.0,7.5
423,315.0,488.0,809.0,7.5
424,315.0,493.2,795.0,7.5
425,315.0,429.4,732.0,7.5
426,315.0,471.0,854.0,7.6
427,315.0,485.2,825.0,7.6
428,315.0,490.9,820.0,7.6
429,315.0,492.2,844.0,7.6
430,315.0,434.4,670.0,7.6
431,315.0,475.3,788.0,7.6
432,315.0,487.3,797.0,7.6
433,315.0,492.8,836.0,7.6
434,315.0,490.7,799.0,7.7
435,315.0,432.4,700.0,7.7
436,315.0,476.7,929.0,7.7
437,315.0,487.5,988.0,7.7
438,315.0,493.4,896.0,7.7
439,315.0,493.5,820.0,7.7
440,315.0,430.5,691.0,7.8
441,315.0,473.3,860.0,7.8
442,315.0,483.7,848.0,7.8
443,315.0,490.8,866.0,7.8
444,315.0,490.5,797.0,7.8
445,315.0,429.5,705.0,7.9
446,315.0,475.1,775.0,7.9
447,315.0,486.0,832.0,7.9
448,315.0,490.9,919.0,7.9
449,315.0,491.1,805.0,7.9
450,315.0,430.2,696.0,8.0
451,315.0,473.8,828.0,8.0
452,315.0,485.0,850.0,8.0
453,315.0,490.0,879.0,8.0
454,315.0,492.4,879.0,8.0
455,315.0,429.8,696.0,8.1
456,315.0,475.2,834.0,8.1
457,315.0,486.4,796.0,8.1
458,315.0,487.7,820.0,8.1
459,315.0,493.4,895.0,8.1
460,315.0,430.5,656.0,8.2
461,315.0,473.4,863.0,8.2
462,315.0,488.2,887.0,8.2
463,315.0,494.0,791.0,8.2
464,315.0,494.3,835.0,8.2
465,315.0,431.1,654.0,8.3
466,315.0,471.3,772.0,8.3
467,315.0,481.8,798.0,8.3
468,315.0,489.5,905.0,8.3
469,315.0,489.0,789.0,8.3
470,315.0,430.3,673.0,8.4
471,315.0,472.5,826.0,8.4
472,315.0,484.8,916.0,8.4
473,315.0,489.5,818.0,8.4
474,315.0,490.8,851.0,8.4
475,315.0,430.4,658.0,8.5
476,315.0,473.4,841.0,8.5
477,315.0,486.0,841.0,8.5
478,315.0,489.5,886.0,8.5
479,315.0,490.2,757.0,8.5
480,315.0,431.2,619.0,8.6
481,315.0,473.1,894.0,8.6
482,315.0,484.3,837.0,8.6
483,315.0,490.1,889.0,8.6
484,315.0,492.6,888.0,8.6
485,315.0,430.9,702.0,8.7
486,315.0,476.0,834.0,8.7
487,315.0,487.2,834.0,8.7
488,315.0,490.1,830.0,8.7
489,315.0,489.9,892.0,8.7
490,315.0,429.9,687.0,8.8
491,315.0,473.8,827.0,8.8
492,315.0,485.9,879.0,8.8
493,315.0,489.5,879.0,8.8
494,315.0,491.0,879.0,8.8
495,315.0,430.9,664.0,8.8
496,315.0,473.4,807.0,8.9
497,315.0,485.9,781.0,8.9
498,315.0,489.9,845.0,8.9
499,315.0,490.8,838.0,8.9
500,315.0,428.1,699.0,8.9
501,315.0,469.7,886.0,8.9
502,315.0,484.9,804.0,9.0
503,315.0,487.0,869.0,9.0
504,315.0,491.0,851.0,9.0
505,315.0,429.9,729.0,9.0
506,315.0,473.0,883.0,9.0
507,315.0,485.6,798.0,9.0
508,315.0,488.8,823.0,9.0
509,315.0,489.6,858.0,9.0
510,315.0,427.6,647.0,9.1
511,315.0,473.0,813.0,9.1
512,315.0,485.4,795.0,9.1
513,315.0,488.0,834.0,9.1
514,315.0,491.3,901.0,9.1
515,315.0,430.3,647.0,9.2
516,315.0,474.6,841.0,9.2
517,315.0,484.0,820.0,9.2
518,315.0,486.8,839.0,9.2
519,315.0,490.4,818.0,9.2
520,315.0,430.0,684.0,9.3
521,315.0,473.3,832.0,9.3
522,315.0,486.8,822.0,9.3
523,315.0,491.3,905.0,9.3
524,315.0,489.2,862.0,9.3
525,315.0,427.1,646.0,9.4
526,315.0,472.7,855.0,9.4
527,315.0,485.3,961.0,9.4
528,315.0,489.8,807.0,9.4
529,315.0,488.6,856.0,9.4
530,315.0,428.8,689.0,9.5
531,315.0,470.9,862.0,9.5
532,315.0,484.3,813.0,9.5
533,315.0,492.6,810.0,9.5
534,315.0,494.6,854.0,9.5
535,315.0,432.0,756.0,9.6
536,315.0,476.4,818.0,9.6
537,315.0,486.2,843.0,9.6
538,315.0,487.7,819.0,9.6
539,315.0,490.1,866.0,9.6
540,315.0,429.2,661.0,9.6
541,315.0,471.0,883.0,9.7
542,315.0,481.3,863.0,9.7
543,315.0,489.9,876.0,9.7
544,315.0,489.3,852.0,9.7
545,315.0,430.6,644.0,9.7
546,315.0,473.1,874.0,9.7
547,315.0,487.4,853.0,9.7
548,315.0,492.3,857.0,9.8
549,315.0,492.4,798.0,9.8
550,315.0,430.3,711.0,9.8
551,315.0,471.1,943.0,9.8
552,315.0,481.7,851.0,9.8
553,315.0,487.0,792.0,9.8
554,315.0,489.8,826.0,9.8
555,315.0,429.0,632.0,9.9
556,315.0,473.3,823.0,9.9
557,315.0,484.5,840.0,9.9
558,315.0,486.3,800.0,9.9
559,315.0,489.5,877.0,9.9
560,315.0,429.1,656.0,10.0
561,315.0,472.6,780.0,10.0
562,315.0,486.0,862.0,10.0
563,315.0,489.6,811.0,10.0
564,315.0,491.0,931.0,10.0
565,315.0,429.9,671.0,10.1
566,315.0,472.1,812.0,10.1
567,315.0,484.8,896.0,10.1
568,315.0,488.4,869.0,10.1
569,315.0,494.0,936.0,10.1
570,315.0,430.4,655.0,10.2
571,315.0,474.3,822.0,10.2
572,315.0,487.3,927.0,10.2
573,315.0,491.3,865.0,10.2
574,315.0,488.3,925.0,10.2
575,315.0,430.0,643.0,10.3
576,315.0,471.6,757.0,10.3
577,315.0,486.9,932.0,10.3
578,315.0,493.1,840.0,10.3
579,315.0,492.5,929.0,10.3
580,315.0,430.4,634.0,10.3
581,315.0,472.1,775.0,10.4
582,315.0,481.9,820.0,10.4
583,315.0,491.1,837.0,10.4
584,315.0,489.0,795.0,10.4
585,315.0,429.9,677.0,10.4
586,315.0,473.8,859.0,10.4
587,315.0,483.3,778.0,10.5
588,315.0,490.2,824.0,10.5
589,315.0,489.7,854.0,10.5
590,315.0,429.2,695.0,10.5
591,315.0,472.0,815.0,10.5
592,315.0,484.6,822.0,10.5
593,315.0,488.8,872.0,10.5
594,315.0,491.0,964.0,10.6
595,315.0,431.3,734.0,10.6
596,315.0,473.1,892.0,10.6
597,315.0,486.9,866.0,10.6
598,315.0,490.9,836.0,10.6
599,315.0,492.8,810.0,10.6
600,315.0,429.3,659.0,10.7
601,315.0,473.3,860.0,10.7
602,315.0,485.3,860.0,10.7
603,315.0,487.8,831.0,10.7
604,315.0,490.8,818.0,10.7
605,315.0,429.2,634.0,10.8
