Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,574.0,906.8,1352.0,0.3
1,574.0,969.2,1717.0,0.3
2,574.0,984.8,1610.0,0.4
3,574.0,988.0,1651.0,0.4
4,574.0,979.4,1696.0,0.4
5,559.0,865.1,1369.0,0.7
6,559.0,934.9,1633.0,0.7
7,559.0,953.6,1629.0,0.7
8,559.0,954.5,1666.0,0.8
9,559.0,957.1,1646.0,0.8
10,524.0,849.6,1382.0,1.1
11,524.0,923.1,1756.0,1.2
12,524.0,948.7,1670.0,1.2
13,524.0,955.7,1695.0,1.2
14,524.0,954.4,1879.0,1.2
15,524.0,840.4,1291.0,1.5
16,524.0,923.7,1607.0,1.5
17,506.0,941.8,1660.0,1.6
18,506.0,946.3,1575.0,1.6
19,506.0,950.1,1626.0,1.6
20,506.0,834.8,1199.0,1.9
21,506.0,908.9,1534.0,1.9
22,506.0,928.8,1545.0,2.0
23,506.0,940.3,1501.0,2.0
24,506.0,941.8,1604.0,2.0
25,506.0,830.2,1317.0,2.4
26,506.0,909.7,1704.0,2.4
27,506.0,925.3,1509.0,2.4
28,506.0,930.8,1602.0,2.4
29,506.0,939.6,1675.0,2.4
30,506.0,828.8,1276.0,2.8
31,506.0,903.2,1455.0,2.8
32,506.0,924.5,1606.0,2.8
33,506.0,933.6,1566.0,2.8
34,506.0,936.6,1547.0,2.8
35,506.0,829.3,1279.0,3.2
36,506.0,909.9,1532.0,3.2
37,506.0,928.1,1591.0,3.2
38,506.0,935.0,1528.0,3.2
39,506.0,932.9,1539.0,3.2
40,506.0,823.9,1245.0,3.5
41,506.0,900.9,1408.0,3.6
42,506.0,923.9,1601.0,3.6
43,506.0,928.4,1591.0,3.6
44,506.0,929.7,1665.0,3.6
45,506.0,818.7,1363.0,4.0
46,506.0,899.0,1641.0,4.0
47,506.0,919.6,1558.0,4.0
48,506.0,925.4,1475.0,4.0
49,506.0,927.8,1720.0,4.0
50,506.0,821.4,1205.0,4.3
51,506.0,898.9,1577.0,4.4
52,506.0,914.8,1651.0,4.4
53,506.0,919.9,1516.0,4.4
54,506.0,924.4,1659.0,4.4
55,506.0,818.2,1267.0,4.8
56,506.0,888.1,1520.0,4.8
57,506.0,917.6,1529.0,4.8
58,506.0,923.2,1540.0,4.8
59,506.0,925.0,1636.0,4.8
60,506.0,816.6,1298.0,5.2
61,506.0,896.1,1600.0,5.2
62,506.0,917.9,1600.0,5.2
63,506.0,927.8,1673.0,5.2
64,506.0,927.6,1525.0,5.2
65,506.0,820.6,1355.0,5.5
66,506.0,900.9,1519.0,5.5
67,506.0,918.1,1530.0,5.6
68,506.0,920.2,1656.0,5.6
69,506.0,922.7,1600.0,5.6
70,506.0,813.3,1202.0,5.9
71,506.0,887.5,1446.0,5.9
72,506.0,909.0,1553.0,5.9
73,506.0,920.7,1685.0,6.0
74,506.0,927.0,1733.0,6.0
75,506.0,817.6,1265.0,6.3
76,506.0,898.2,1488.0,6.3
77,506.0,915.2,1573.0,6.3
78,506.0,921.7,1653.0,6.3
79,506.0,928.0,1548.0,6.4
80,506.0,819.2,1263.0,6.7
81,506.0,901.9,1603.0,6.7
82,506.0,917.8,1595.0,6.7
83,506.0,924.7,1579.0,6.7
84,506.0,931.6,1753.0,6.7
85,506.0,819.5,1247.0,7.1
86,506.0,899.1,1453.0,7.1
87,506.0,917.8,1537.0,7.1
88,506.0,918.1,1595.0,7.1
89,506.0,924.0,1638.0,7.1
90,506.0,815.5,1255.0,7.5
91,506.0,890.9,1490.0,7.5
92,506.0,913.2,1684.0,7.5
93,506.0,920.4,1520.0,7.5
94,506.0,921.2,1584.0,7.5
95,506.0,818.3,1287.0,7.8
96,506.0,889.7,1541.0,7.8
97,506.0,915.2,1680.0,7.9
98,506.0,922.7,1648.0,7.9
99,506.0,924.5,1565.0,7.9
100,506.0,816.5,1311.0,8.2
101,506.0,896.1,1558.0,8.2
102,506.0,911.8,1675.0,8.3
103,506.0,917.7,1736.0,8.3
104,506.0,921.3,1746.0,8.3
105,506.0,816.6,1289.0,8.6
106,506.0,893.5,1523.0,8.6
107,506.0,911.6,1486.0,8.6
108,506.0,922.9,1556.0,8.6
109,506.0,927.9,1578.0,8.7
110,506.0,817.9,1230.0,9.0
111,506.0,893.6,1398.0,9.0
112,506.0,920.4,1440.0,9.0
113,506.0,926.2,1543.0,9.0
114,506.0,922.6,1442.0,9.0
115,506.0,817.4,1303.0,9.4
116,506.0,895.6,1612.0,9.4
117,506.0,915.7,1577.0,9.4
118,506.0,922.5,1679.0,9.4
119,506.0,924.9,1491.0,9.4
120,506.0,819.3,1201.0,9.7
121,506.0,892.0,1461.0,9.8
122,506.0,914.9,1615.0,9.8
123,506.0,923.5,1703.0,9.8
124,506.0,922.2,1567.0,9.8
125,506.0,817.5,1235.0,10.2
126,506.0,891.8,1504.0,10.2
127,506.0,911.4,1516.0,10.2
128,506.0,921.7,1639.0,10.2
129,506.0,918.3,1571.0,10.2
130,506.0,815.6,1333.0,10.5
131,506.0,890.5,1665.0,10.6
132,506.0,913.3,1606.0,10.6
133,506.0,918.2,1534.0,10.6
134,506.0,923.6,1607.0,10.6
135,506.0,815.3,1319.0,10.9
136,506.0,892.3,1658.0,10.9
137,506.0,913.9,1658.0,10.9
138,506.0,919.9,1514.0,11.0
139,506.0,921.0,1461.0,11.0
140,506.0,812.9,1333.0,11.3
141,506.0,897.1,1650.0,11.3
142,506.0,910.1,1674.0,11.3
143,506.0,915.7,1501.0,11.3
144,506.0,914.3,1501.0,11.4
145,506.0,810.2,1267.0,11.7
146,506.0,887.1,1550.0,11.7
147,506.0,909.4,1637.0,11.7
148,506.0,916.8,1548.0,11.7
149,506.0,916.5,1545.0,11.7
150,506.0,812.6,1315.0,12.1
151,506.0,889.8,1577.0,12.1
152,506.0,906.9,1548.0,12.1
153,506.0,925.3,1671.0,12.1
154,506.0,922.9,1528.0,12.1
155,506.0,813.5,1316.0,12.5
156,506.0,889.7,1528.0,12.5
157,506.0,908.4,1435.0,12.5
158,506.0,915.4,1482.0,12.5
159,506.0,921.3,1596.0,12.5
160,506.0,811.5,1334.0,12.8
161,506.0,888.0,1634.0,12.9
162,506.0,907.8,1668.0,12.9
163,506.0,913.7,1398.0,12.9
164,506.0,916.4,1480.0,12.9
165,506.0,812.6,1259.0,13.2
166,506.0,888.9,1527.0,13.2
167,506.0,907.2,1563.0,13.2
168,506.0,920.5,1613.0,13.3
169,506.0,917.5,1687.0,13.3
170,506.0,816.0,1337.0,13.6
171,506.0,893.7,1604.0,13.6
172,506.0,914.1,1519.0,13.6
173,506.0,918.9,1606.0,13.6
174,506.0,915.0,1768.0,13.7
175,506.0,815.0,1277.0,14.0
176,506.0,895.2,1550.0,14.0
177,506.0,912.0,1520.0,14.0
178,506.0,913.6,1518.0,14.0
179,506.0,912.8,1634.0,14.0
180,502.0,815.4,1223.0,14.4
181,502.0,898.5,1423.0,14.4
182,502.0,916.8,1528.0,14.4
183,502.0,918.8,1577.0,14.4
184,502.0,918.7,1731.0,14.4
185,502.0,812.2,1168.0,14.8
186,502.0,890.1,1523.0,14.8
187,502.0,908.1,1494.0,14.8
188,502.0,916.9,1539.0,14.8
189,502.0,921.6,1539.0,14.8
190,502.0,816.5,1234.0,15.1
