Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,1972.0,2442.0,2994.0,0.1
1,1972.0,2426.9,3050.0,0.1
2,1969.0,2417.0,3063.0,0.1
3,1969.0,2405.9,3063.0,0.1
4,1964.0,2394.7,3032.0,0.1
5,1960.0,2337.6,2952.0,0.1
6,1960.0,2341.5,2947.0,0.1
7,1960.0,2345.6,2974.0,0.1
8,1960.0,2342.7,2951.0,0.1
9,1960.0,2344.1,2925.0,0.1
10,1959.0,2300.5,2935.0,0.2
11,1959.0,2312.3,2941.0,0.2
12,1959.0,2316.1,2985.0,0.2
13,1959.0,2320.3,3001.0,0.2
14,1959.0,2319.6,3011.0,0.2
15,1959.0,2281.8,2906.0,0.3
16,1959.0,2291.3,2829.0,0.3
17,1959.0,2306.5,2928.0,0.3
18,1959.0,2311.2,2943.0,0.3
19,1959.0,2314.6,3024.0,0.3
20,1959.0,2275.8,2883.0,0.3
21,1959.0,2288.4,2883.0,0.3
22,1959.0,2295.2,2894.0,0.4
23,1959.0,2307.4,2889.0,0.4
24,1959.0,2307.1,2887.0,0.4
25,1959.0,2274.9,2895.0,0.4
26,1959.0,2291.7,2959.0,0.4
27,1959.0,2300.2,2939.0,0.4
28,1959.0,2301.2,2956.0,0.4
29,1959.0,2306.0,2939.0,0.4
30,1959.0,2268.6,2813.0,0.5
31,1959.0,2279.6,2888.0,0.5
32,1959.0,2286.5,2922.0,0.5
33,1959.0,2292.7,2922.0,0.5
34,1959.0,2297.4,2913.0,0.5
35,1959.0,2268.5,2861.0,0.6
36,1959.0,2283.1,2890.0,0.6
37,1959.0,2293.6,2927.0,0.6
38,1959.0,2296.3,2933.0,0.6
39,1959.0,2298.3,2933.0,0.6
40,1959.0,2263.0,2818.0,0.6
41,1959.0,2273.8,2803.0,0.6
42,1959.0,2283.8,2897.0,0.6
43,1959.0,2291.7,2917.0,0.6
44,1959.0,2296.1,2956.0,0.7
45,1959.0,2263.4,2833.0,0.7
46,1959.0,2280.6,2897.0,0.7
47,1959.0,2288.4,2949.0,0.7
48,1959.0,2300.5,2992.0,0.7
49,1959.0,2304.6,2952.0,0.7
50,1959.0,2269.3,2882.0,0.8
51,1959.0,2282.1,2897.0,0.8
52,1959.0,2285.9,2877.0,0.8
53,1959.0,2295.2,2899.0,0.8
54,1959.0,2291.2,2902.0,0.8
55,1959.0,2259.0,2903.0,0.8
56,1959.0,2271.6,2903.0,0.9
57,1959.0,2283.4,2800.0,0.9
58,1959.0,2286.9,2845.0,0.9
59,1959.0,2287.3,2881.0,0.9
60,1959.0,2254.3,2746.0,0.9
61,1959.0,2262.3,2854.0,0.9
62,1959.0,2272.6,2782.0,0.9
63,1959.0,2281.3,2799.0,0.9
64,1959.0,2289.4,2850.0,0.9
65,1959.0,2259.7,2813.0,1.0
66,1959.0,2270.5,2872.0,1.0
67,1959.0,2279.8,2930.0,1.0
68,1959.0,2286.5,2928.0,1.0
69,1959.0,2284.5,2953.0,1.0
70,1959.0,2252.0,2882.0,1.1
71,1959.0,2268.7,2814.0,1.1
72,1959.0,2280.1,2860.0,1.1
73,1959.0,2279.6,2874.0,1.1
74,1959.0,2280.2,2913.0,1.1
75,1959.0,2254.0,2765.0,1.1
76,1959.0,2271.0,2869.0,1.1
77,1959.0,2282.8,2933.0,1.1
78,1959.0,2290.3,2815.0,1.2
79,1959.0,2291.1,2910.0,1.2
80,1959.0,2257.6,2856.0,1.2
81,1959.0,2270.1,2816.0,1.2
82,1959.0,2277.2,2883.0,1.2
83,1959.0,2284.2,2914.0,1.2
84,1959.0,2290.2,2892.0,1.2
85,1959.0,2256.3,2841.0,1.3
86,1959.0,2271.2,2888.0,1.3
87,1959.0,2278.3,2857.0,1.3
88,1959.0,2280.6,2891.0,1.3
89,1959.0,2284.6,2903.0,1.3
90,1959.0,2253.3,2813.0,1.4
91,1959.0,2272.0,2841.0,1.4
92,1959.0,2280.4,2837.0,1.4
93,1959.0,2285.8,2827.0,1.4
94,1959.0,2290.7,2967.0,1.4
95,1959.0,2255.7,2883.0,1.4
96,1959.0,2271.0,2828.0,1.4
97,1959.0,2279.4,2826.0,1.4
98,1959.0,2286.0,2863.0,1.4
99,1959.0,2286.6,2882.0,1.4
100,1959.0,2251.9,2797.0,1.5
101,1959.0,2268.2,2837.0,1.5
102,1959.0,2279.8,2873.0,1.5
103,1959.0,2281.3,2873.0,1.5
104,1959.0,2291.6,2876.0,1.5
105,1959.0,2257.6,2804.0,1.6
106,1959.0,2272.7,2844.0,1.6
107,1959.0,2279.9,2870.0,1.6
108,1959.0,2280.9,2839.0,1.6
109,1959.0,2281.9,2940.0,1.6
110,1959.0,2258.0,2811.0,1.6
111,1959.0,2267.3,2855.0,1.6
112,1959.0,2276.2,2905.0,1.6
113,1959.0,2278.8,2860.0,1.7
114,1959.0,2286.1,2856.0,1.7
115,1959.0,2257.4,2874.0,1.7
116,1959.0,2274.4,2814.0,1.7
117,1959.0,2284.6,2867.0,1.7
118,1959.0,2287.5,2893.0,1.7
119,1959.0,2288.4,2827.0,1.7
120,1959.0,2256.6,2890.0,1.8
121,1959.0,2272.7,2890.0,1.8
122,1959.0,2278.6,2976.0,1.8
123,1959.0,2284.7,2968.0,1.8
124,1959.0,2289.5,2968.0,1.8
125,1959.0,2254.1,2912.0,1.9
126,1959.0,2268.0,2912.0,1.9
127,1959.0,2278.3,2959.0,1.9
128,1959.0,2285.2,2959.0,1.9
129,1959.0,2287.8,2933.0,1.9
130,1959.0,2258.9,2863.0,1.9
131,1959.0,2271.6,2852.0,1.9
132,1959.0,2275.7,2817.0,1.9
133,1959.0,2281.5,2842.0,1.9
134,1959.0,2286.7,2908.0,1.9
135,1959.0,2249.9,2820.0,2.0
136,1959.0,2267.1,2819.0,2.0
137,1959.0,2276.3,2875.0,2.0
138,1959.0,2282.6,2886.0,2.0
139,1959.0,2281.4,2830.0,2.0
140,1959.0,2251.8,2757.0,2.1
141,1959.0,2266.9,2863.0,2.1
142,1959.0,2270.3,2904.0,2.1
143,1959.0,2276.5,2885.0,2.1
144,1959.0,2273.9,2866.0,2.1
145,1959.0,2245.6,2847.0,2.1
146,1959.0,2261.8,2817.0,2.2
147,1959.0,2270.7,2833.0,2.2
148,1959.0,2279.0,2848.0,2.2
149,1959.0,2282.8,2887.0,2.2
150,1959.0,2249.3,2821.0,2.2
151,1959.0,2269.9,2875.0,2.2
152,1959.0,2278.0,2886.0,2.2
153,1959.0,2286.0,2932.0,2.2
154,1959.0,2288.4,2848.0,2.2
155,1959.0,2255.3,2790.0,2.3
156,1959.0,2267.3,2831.0,2.3
157,1959.0,2274.5,2897.0,2.3
158,1959.0,2281.2,2910.0,2.3
159,1959.0,2281.2,3030.0,2.3
160,1959.0,2253.6,2866.0,2.4
161,1959.0,2269.2,2902.0,2.4
162,1959.0,2277.0,2912.0,2.4
163,1959.0,2279.3,2933.0,2.4
164,1959.0,2284.5,2946.0,2.4
165,1959.0,2247.6,2926.0,2.4
166,1959.0,2261.7,2889.0,2.4
167,1959.0,2273.4,2881.0,2.4
168,1959.0,2277.4,2898.0,2.4
169,1959.0,2278.3,2912.0,2.4
170,1959.0,2248.8,2820.0,2.5
171,1959.0,2264.6,2817.0,2.5
172,1959.0,2277.2,2901.0,2.5
173,1959.0,2278.6,2901.0,2.5
174,1959.0,2285.4,2859.0,2.5
175,1959.0,2256.8,2773.0,2.6
176,1959.0,2267.0,2810.0,2.6
177,1959.0,2278.1,2995.0,2.6
178,1959.0,2277.4,2995.0,2.6
179,1959.0,2281.8,2881.0,2.6
180,1959.0,2249.2,2868.0,2.6
181,1959.0,2263.9,2899.0,2.7
182,1959.0,2271.0,2812.0,2.7
183,1959.0,2279.6,2828.0,2.7
184,1959.0,2281.7,2846.0,2.7
185,1959.0,2252.3,2903.0,2.7
186,1959.0,2269.4,2903.0,2.7
187,1959.0,2280.8,2910.0,2.7
188,1959.0,2278.0,2904.0,2.7
189,1959.0,2284.4,2889.0,2.7
190,1959.0,2251.6,2918.0,2.8
191,1959.0,2271.0,2854.0,2.8
192,1959.0,2280.0,2916.0,2.8
193,1959.0,2282.3,2916.0,2.8
194,1959.0,2280.6,2910.0,2.8
195,1959.0,2247.9,2900.0,2.9
196,1959.0,2260.9,2906.0,2.9
197,1959.0,2272.4,2893.0,2.9
198,1959.0,2279.4,2848.0,2.9
199,1959.0,2283.4,2894.0,2.9
200,1959.0,2250.7,2916.0,2.9
201,1959.0,2264.6,2868.0,2.9
202,1959.0,2274.4,2898.0,2.9
203,1959.0,2277.2,2883.0,2.9
204,1959.0,2282.9,2962.0,3.0
205,1959.0,2249.5,2855.0,3.0
206,1959.0,2261.1,2855.0,3.0
207,1959.0,2268.4,2865.0,3.0
208,1959.0,2280.1,2932.0,3.0
209,1959.0,2281.3,2954.0,3.0
210,1959.0,2249.6,2806.0,3.1
211,1959.0,2261.9,2900.0,3.1
212,1959.0,2271.8,2897.0,3.1
213,1959.0,2275.4,2949.0,3.1
214,1959.0,2278.6,2894.0,3.1
215,1959.0,2250.5,2811.0,3.2
216,1959.0,2265.7,2783.0,3.2
217,1959.0,2268.9,2863.0,3.2
218,1959.0,2277.0,2887.0,3.2
219,1959.0,2284.7,2918.0,3.2
220,1959.0,2253.4,2863.0,3.2
221,1959.0,2265.3,2960.0,3.2
222,1959.0,2273.8,2923.0,3.2
223,1959.0,2281.8,2952.0,3.2
224,1959.0,2286.6,2913.0,3.2
225,1959.0,2254.3,2868.0,3.3
226,1959.0,2266.1,3002.0,3.3
227,1959.0,2274.8,2932.0,3.3
228,1959.0,2282.4,2882.0,3.3
229,1959.0,2285.5,2898.0,3.3
230,1959.0,2251.4,2843.0,3.4
231,1959.0,2264.9,2900.0,3.4
232,1959.0,2274.9,2995.0,3.4
233,1959.0,2277.3,3018.0,3.4
234,1959.0,2282.8,2877.0,3.4
235,1959.0,2247.7,2790.0,3.4
236,1959.0,2262.8,2813.0,3.4
237,1959.0,2269.4,2912.0,3.5
238,1959.0,2281.2,2943.0,3.5
239,1959.0,2282.3,2871.0,3.5
240,1959.0,2252.7,2839.0,3.5
241,1959.0,2269.7,2845.0,3.5
242,1959.0,2276.0,2846.0,3.5
243,1959.0,2279.5,2871.0,3.5
244,1959.0,2284.8,2909.0,3.5
245,1959.0,2254.1,2854.0,3.6
246,1959.0,2273.3,2900.0,3.6
247,1959.0,2276.7,2950.0,3.6
248,1959.0,2279.1,2903.0,3.6
249,1959.0,2281.0,2884.0,3.6
250,1959.0,2247.8,2861.0,3.7
251,1959.0,2260.6,2922.0,3.7
252,1959.0,2271.3,2854.0,3.7
253,1959.0,2275.4,2890.0,3.7
254,1959.0,2273.5,2890.0,3.7
255,1959.0,2243.9,2833.0,3.7
256,1959.0,2265.4,2853.0,3.7
257,1959.0,2274.3,2834.0,3.7
258,1959.0,2282.4,2886.0,3.7
259,1959.0,2287.7,2872.0,3.7
260,1959.0,2251.1,2921.0,3.8
261,1959.0,2261.2,2858.0,3.8
262,1959.0,2273.3,2872.0,3.8
263,1959.0,2274.1,2899.0,3.8
264,1959.0,2276.8,2919.0,3.8
265,1959.0,2243.6,2876.0,3.9
266,1959.0,2260.7,2938.0,3.9
267,1959.0,2273.2,2977.0,3.9
268,1959.0,2271.9,2971.0,3.9
269,1959.0,2274.1,2912.0,3.9
270,1959.0,2244.5,2907.0,3.9
271,1959.0,2262.7,2908.0,4.0
272,1959.0,2270.1,2924.0,4.0
273,1959.0,2277.3,2942.0,4.0
274,1959.0,2281.9,2892.0,4.0
275,1959.0,2246.9,2804.0,4.0
276,1959.0,2261.4,2772.0,4.0
277,1959.0,2268.1,2829.0,4.0
278,1959.0,2274.4,2839.0,4.0
279,1959.0,2280.7,2839.0,4.0
280,1959.0,2248.9,2822.0,4.1
281,1959.0,2266.1,2882.0,4.1
282,1959.0,2275.2,2895.0,4.1
283,1959.0,2278.9,2856.0,4.1
284,1959.0,2283.9,2897.0,4.1
285,1959.0,2251.8,2853.0,4.2
286,1959.0,2271.5,2904.0,4.2
287,1959.0,2276.8,2829.0,4.2
288,1959.0,2278.3,2891.0,4.2
289,1959.0,2278.8,2861.0,4.2
290,1959.0,2248.7,2825.0,4.2
291,1959.0,2264.6,2814.0,4.2
292,1959.0,2269.0,3028.0,4.2
293,1959.0,2275.1,2878.0,4.2
294,1959.0,2281.0,2916.0,4.3
295,1959.0,2246.2,2972.0,4.3
296,1959.0,2257.3,2827.0,4.3
297,1959.0,2272.9,2904.0,4.3
298,1959.0,2274.0,2904.0,4.3
299,1959.0,2274.7,2896.0,4.3
300,1959.0,2241.9,2863.0,4.4
301,1959.0,2261.0,2819.0,4.4
302,1959.0,2271.0,2822.0,4.4
303,1959.0,2277.1,2845.0,4.4
304,1959.0,2281.2,2851.0,4.4
305,1959.0,2254.1,2867.0,4.4
306,1959.0,2263.7,2850.0,4.5
307,1959.0,2274.9,2896.0,4.5
308,1959.0,2281.3,2940.0,4.5
309,1959.0,2280.8,2963.0,4.5
310,1959.0,2246.2,2867.0,4.5
311,1959.0,2264.2,2947.0,4.5
312,1959.0,2272.5,2897.0,4.5
