Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,5398.0000,6116.8714,7238.0000,0.0345
1,5083.0000,5755.3857,6087.0000,0.0524
2,5083.0000,5568.6143,5807.0000,0.0714
3,5083.0000,5456.1857,5684.0000,0.0896
4,4855.0000,5353.7429,5538.0000,0.1102
5,4753.0000,5227.1857,5440.0000,0.1296
6,4753.0000,5113.5000,5288.0000,0.1489
7,4633.0000,5026.0714,5177.0000,0.1682
8,4558.0000,4965.7857,5083.0000,0.1877
9,4558.0000,4883.3714,5064.0000,0.2056
10,4380.0000,4779.7143,4912.0000,0.2263
11,4102.0000,4713.3000,4927.0000,0.2606
12,4102.0000,4630.0286,4789.0000,0.2796
13,4102.0000,4578.7714,4738.0000,0.2991
14,4102.0000,4529.4429,4672.0000,0.3185
15,4102.0000,4493.5000,4711.0000,0.3380
16,4102.0000,4440.9857,4588.0000,0.3574
17,4102.0000,4389.2857,4548.0000,0.3772
18,4102.0000,4330.6286,4492.0000,0.3969
19,4102.0000,4283.6286,4436.0000,0.4158
20,4102.0000,4243.8571,4476.0000,0.4337
21,3963.0000,4171.3571,4329.0000,0.4653
22,3963.0000,4100.0000,4102.0000,0.4835
23,3963.0000,4100.0000,4102.0000,0.5015
24,3963.0000,4100.0000,4102.0000,0.5198
25,3963.0000,4100.0000,4102.0000,0.5378
26,3963.0000,4100.0000,4102.0000,0.5583
27,3963.0000,4100.0000,4102.0000,0.5774
28,3963.0000,4100.0000,4102.0000,0.5966
29,3963.0000,4100.0000,4102.0000,0.6194
30,3963.0000,4100.0000,4102.0000,0.6386
31,3952.0000,4097.8571,4102.0000,0.6767
32,3952.0000,4097.8571,4102.0000,0.6955
33,3952.0000,4096.8286,4102.0000,0.7140
34,3952.0000,4091.4571,4102.0000,0.7325
35,3941.0000,4087.3286,4102.0000,0.7505
36,3941.0000,4075.5429,4102.0000,0.7687
37,3941.0000,4057.1429,4102.0000,0.7872
38,3934.0000,4026.3857,4086.0000,0.8052
39,3934.0000,4014.6429,4030.0000,0.8231
40,3934.0000,4004.0286,4027.0000,0.8410
41,3917.0000,3992.2714,4014.0000,0.8743
42,3917.0000,3975.3571,4014.0000,0.8932
43,3917.0000,3951.6000,4014.0000,0.9117
44,3917.0000,3933.1571,3951.0000,0.9297
45,3917.0000,3923.8429,3934.0000,0.9476
46,3914.0000,3917.8857,3922.0000,0.9660
47,3914.0000,3916.9143,3917.0000,0.9844
48,3914.0000,3916.7429,3917.0000,1.0067
49,3914.0000,3916.4000,3917.0000,1.0246
50,3914.0000,3915.6286,3917.0000,1.0447
51,3914.0000,3914.2571,3917.0000,1.0809
52,3914.0000,3914.0000,3914.0000,1.0990
53,3914.0000,3914.0000,3914.0000,1.1180
54,3914.0000,3914.0000,3914.0000,1.1363
55,3909.0000,3913.9286,3914.0000,1.1551
56,3909.0000,3913.7286,3914.0000,1.1733
57,3909.0000,3913.5143,3914.0000,1.1918
58,3895.0000,3911.8857,3914.0000,1.2097
59,3890.0000,3908.6000,3914.0000,1.2296
60,3888.0000,3904.2286,3909.0000,1.2476
61,3888.0000,3899.7571,3904.0000,1.2779
62,3888.0000,3895.5429,3903.0000,1.2960
63,3883.0000,3893.4000,3895.0000,1.3140
64,3883.0000,3891.1857,3895.0000,1.3323
65,3883.0000,3887.7286,3895.0000,1.3502
66,3883.0000,3885.7143,3888.0000,1.3685
67,3883.0000,3883.0000,3883.0000,1.3875
68,3883.0000,3883.0000,3883.0000,1.4100
69,3865.0000,3882.7429,3883.0000,1.4283
70,3865.0000,3882.4857,3883.0000,1.4466
71,3859.0000,3882.1429,3883.0000,1.4798
72,3859.0000,3880.7714,3883.0000,1.4989
73,3859.0000,3878.2000,3883.0000,1.5173
74,3859.0000,3872.5857,3883.0000,1.5353
75,3859.0000,3862.2143,3865.0000,1.5534
76,3859.0000,3859.3000,3865.0000,1.5721
77,3859.0000,3859.0000,3859.0000,1.5913
78,3859.0000,3859.0000,3859.0000,1.6146
79,3859.0000,3859.0000,3859.0000,1.6373
80,3859.0000,3859.0000,3859.0000,1.6553
81,3851.0000,3858.6571,3859.0000,1.6923
82,3851.0000,3858.3143,3859.0000,1.7105
83,3851.0000,3857.8571,3859.0000,1.7284
84,3851.0000,3856.2000,3859.0000,1.7528
85,3851.0000,3853.0000,3855.0000,1.7714
86,3851.0000,3851.0000,3851.0000,1.7899
87,3851.0000,3851.0000,3851.0000,1.8079
88,3851.0000,3851.0000,3851.0000,1.8257
89,3851.0000,3851.0000,3851.0000,1.8437
90,3851.0000,3851.0000,3851.0000,1.8622
91,3832.0000,3850.7286,3851.0000,1.8931
92,3832.0000,3850.7286,3851.0000,1.9111
93,3832.0000,3850.4571,3851.0000,1.9290
94,3832.0000,3850.1857,3851.0000,1.9475
95,3832.0000,3848.8286,3851.0000,1.9660
96,3832.0000,3846.6571,3851.0000,1.9838
97,3832.0000,3842.0429,3851.0000,2.0046
98,3832.0000,3832.5429,3851.0000,2.0231
99,3832.0000,3832.0000,3832.0000,2.0414
