Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,2799.0000,3496.2910,4849.0000,0.4541
1,2695.0000,3214.6660,3433.0000,0.4773
2,2589.0000,3096.8035,3252.0000,0.9215
3,2589.0000,3016.8850,3146.0000,1.3886
4,2539.0000,2950.2600,3074.0000,1.8431
5,2508.0000,2895.0780,3004.0000,2.3047
6,2476.0000,2848.0675,2950.0000,2.7564
7,2449.0000,2803.7650,2905.0000,3.2043
8,2449.0000,2763.7980,2862.0000,4.0220
9,2443.0000,2726.8915,2820.0000,5.2100
10,2405.0000,2692.6600,2779.0000,6.3519
11,2399.0000,2661.5155,2764.0000,6.8439
12,2399.0000,2635.9020,2785.0000,7.3061
13,2399.0000,2611.7940,2686.0000,7.7447
14,2399.0000,2590.0570,2662.0000,8.8380
15,2386.0000,2571.6585,2641.0000,9.3679
16,2347.0000,2554.7490,2621.0000,9.8111
17,2347.0000,2538.3115,2601.0000,10.2644
18,2347.0000,2522.9225,2581.0000,10.7078
19,2324.0000,2509.5565,2566.0000,11.6088
20,2321.0000,2496.3065,2551.0000,12.1184
21,2298.0000,2483.2315,2534.0000,12.6245
22,2298.0000,2472.1725,2523.0000,13.2971
23,2298.0000,2461.0595,2511.0000,14.3432
24,2297.0000,2451.4830,2512.0000,15.7906
25,2297.0000,2440.6060,2488.0000,16.3938
26,2297.0000,2430.8815,2477.0000,16.8427
27,2290.0000,2421.7745,2475.0000,17.3274
28,2264.0000,2413.2605,2456.0000,17.7930
29,2264.0000,2405.2895,2447.0000,18.7033
30,2264.0000,2397.0665,2440.0000,19.8313
31,2263.0000,2389.3550,2431.0000,20.3407
32,2263.0000,2382.3820,2422.0000,20.8147
33,2263.0000,2374.4360,2414.0000,21.2726
34,2263.0000,2367.4245,2407.0000,21.7413
35,2263.0000,2360.0590,2399.0000,22.1818
36,2263.0000,2353.7785,2392.0000,22.6432
37,2257.0000,2346.8360,2384.0000,23.1183
38,2257.0000,2340.8080,2457.0000,24.1509
39,2250.0000,2335.8515,2368.0000,24.6570
40,2250.0000,2330.1885,2362.0000,25.1142
41,2242.0000,2324.2400,2356.0000,25.5768
42,2242.0000,2318.1505,2349.0000,26.0173
