Instance,Permutation,Jobs,Stages,InitialFitness,BestFitness,WorstFitness,AvgFitness,StdDev,FinalFitness,Improvement(%),RPD(%),ExecutionTime_ms,TimePerGen_ms,PopSize,Generations,ConvergenceGen,ConvergencePercent(%),FitnessDiversity,BestChromosome,GAConfig
I16.txt,P16.txt,15,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,200735.0000,315.6211,2000,636,0,0.0000,0.0000,[13 14 11 2 7 10 0 12 1 8 9 6 5 4 3],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I17.txt,P17.txt,20,2,4075.0000,2920.0000,2920.0000,2920.0000,18.9801,2920.0000,28.3436,0.0000,200220.0000,205.1434,2000,976,16,1.6393,0.0000,[14 19 3 4 8 6 1 17 0 13 5 16 10 2 9 11 18 12 15 7],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I18.txt,P18.txt,20,2,3506.0000,2697.0000,2697.0000,2697.0000,13.0411,2697.0000,23.0747,0.0000,200117.0000,178.8356,2000,1119,14,1.2511,0.0000,[9 19 14 17 12 10 3 11 5 15 4 1 0 8 13 18 7 6 2 16],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I19.txt,P19.txt,20,2,138.0000,72.0000,72.0000,72.0000,0.4699,72.0000,47.8261,0.0000,200042.0000,201.6552,2000,992,6,0.6048,0.0000,[18 7 5 12 17 0 1 8 6 15 14 9 2 19 16 10 3 4 11 13],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I20.txt,P20.txt,20,2,198.0000,68.0000,68.0000,68.0000,0.3584,68.0000,65.6566,0.0000,200015.0000,210.5421,2000,950,6,0.6316,0.0000,[8 11 12 4 7 2 1 3 19 16 5 6 17 15 18 10 9 0 13 14],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I21.txt,P21.txt,20,2,788.0000,614.0000,614.0000,614.0000,4.8156,614.0000,22.0812,0.0000,200097.0000,189.4858,2000,1056,26,2.4621,0.0000,[3 11 4 2 12 18 10 13 17 7 8 1 5 9 19 6 16 14 15 0],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I22.txt,P22.txt,20,2,842.0000,456.0000,456.0000,456.0000,4.9775,456.0000,45.8432,0.0000,200142.0000,173.7344,2000,1152,18,1.5625,0.0000,[8 14 10 6 5 7 9 3 11 12 18 0 15 17 4 13 19 2 16 1],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I23.txt,P23.txt,20,3,5230.0000,4418.0000,4418.0000,4418.0000,12.0286,4418.0000,15.5258,0.0000,200112.0000,198.7210,2000,1007,17,1.6882,0.0000,[17 13 18 14 4 2 1 10 0 12 5 8 6 16 19 3 7 9 15 11],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I24.txt,P24.txt,20,3,4408.0000,3466.0000,3466.0000,3466.0000,16.5097,3466.0000,21.3702,0.0000,200167.0000,201.5780,2000,993,16,1.6113,0.0000,[13 10 8 14 0 16 3 6 5 1 15 17 2 4 11 18 9 12 7 19],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I25.txt,P25.txt,20,3,191.0000,40.0000,40.0000,40.0000,0.0000,40.0000,79.0576,0.0000,200169.0000,219.2432,2000,913,0,0.0000,0.0000,[18 12 8 3 10 19 16 7 9 4 11 14 0 6 5 15 17 2 1 13],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I26.txt,P26.txt,20,3,166.0000,85.0000,85.0000,85.0000,0.3455,85.0000,48.7952,0.0000,200197.0000,213.4296,2000,938,4,0.4264,0.0000,[16 15 1 7 17 4 12 2 5 14 13 18 9 11 19 6 0 10 3 8],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I27.txt,P27.txt,20,3,1342.0000,686.0000,686.0000,686.0000,5.4578,686.0000,48.8823,0.0000,200136.0000,212.4586,2000,942,22,2.3355,0.0000,[15 19 14 12 1 10 9 16 17 13 11 0 18 2 8 3 7 4 5 6],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I28.txt,P28.txt,20,3,1037.0000,578.0000,578.0000,578.0000,4.7687,578.0000,44.2623,0.0000,200048.0000,214.8743,2000,931,18,1.9334,0.0000,[0 19 7 8 16 10 15 3 11 2 18 4 13 12 6 14 5 17 1 9],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I29.txt,P29.txt,20,3,788.0000,393.0000,393.0000,393.0000,3.2347,393.0000,50.1269,0.0000,200134.0000,213.1353,2000,939,16,1.7039,0.0000,[11 12 7 1 4 3 16 17 9 19 2 5 18 14 0 10 15 6 8 13],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I30.txt,P30.txt,20,3,258.0000,78.0000,78.0000,78.0000,0.2775,78.0000,69.7674,0.0000,200074.0000,240.7629,2000,831,1,0.1203,0.0000,[7 8 18 6 11 1 16 2 14 15 13 4 10 0 5 17 19 12 3 9],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I31.txt,P31.txt,20,3,268.0000,108.0000,108.0000,108.0000,1.2158,108.0000,59.7015,0.0000,200090.0000,235.6773,2000,849,9,1.0601,0.0000,[18 6 14 3 2 16 13 17 7 12 9 10 5 0 1 15 11 8 4 19],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I32.txt,P32.txt,20,3,31.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,200143.0000,270.0985,2000,741,0,0.0000,0.0000,[19 12 8 5 7 4 18 9 14 17 11 10 13 6 3 2 15 1 16 0],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I33.txt,P33.txt,20,4,5002.0000,3756.0000,3756.0000,3756.0000,15.5578,3756.0000,24.9100,0.0000,200143.0000,257.2532,2000,778,14,1.7995,0.0000,[4 12 8 11 10 19 17 9 14 7 18 2 0 3 6 13 16 5 1 15],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I34.txt,P34.txt,20,4,4031.0000,3373.0000,3373.0000,3373.0000,12.0175,3373.0000,16.3235,0.0000,200030.0000,242.7549,2000,824,15,1.8204,0.0000,[3 13 19 16 5 12 7 8 4 15 9 14 17 0 2 6 10 1 11 18],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I35.txt,P35.txt,20,4,2.0000,0.0000,0.0000,0.0000,0.0000,0.0000,100.0000,0.0000,200129.0000,270.8106,2000,739,0,0.0000,0.0000,[13 6 0 7 17 15 18 10 8 1 19 16 5 12 9 14 2 11 4 3],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I36.txt,P36.txt,20,4,9.0000,0.0000,6.0000,1.8110,1.8110,0.0000,100.0000,0.0000,200109.0000,284.6501,2000,703,0,0.0000,3.3131,[10 11 14 5 1 19 15 17 2 18 16 13 8 0 4 3 9 7 6 12],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I37.txt,P37.txt,20,4,1127.0000,471.0000,471.0000,471.0000,4.3628,471.0000,58.2076,0.0000,200102.0000,254.5827,2000,786,12,1.5267,0.0000,[15 5 4 10 16 11 13 18 6 0 2 14 17 8 3 7 12 19 9 1],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I38.txt,P38.txt,20,4,1125.0000,706.0000,706.0000,706.0000,6.0164,706.0000,37.2444,0.0000,200064.0000,274.4362,2000,729,34,4.6639,0.0000,[17 15 10 7 8 12 6 19 4 13 18 16 2 5 0 14 3 11 1 9],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I39.txt,P39.txt,20,4,1173.0000,832.0000,832.0000,832.0000,7.9607,832.0000,29.0708,0.0000,200037.0000,291.5991,2000,686,17,2.4781,0.0000,[14 3 17 4 6 15 8 10 9 11 13 7 16 18 19 2 1 0 5 12],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I40.txt,P40.txt,20,4,282.0000,51.0000,51.0000,51.0000,0.0000,51.0000,81.9149,0.0000,200154.0000,375.5235,2000,533,0,0.0000,0.0000,[10 15 2 4 9 17 16 0 14 6 8 12 18 13 5 19 11 7 3 1],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I41.txt,P41.txt,20,4,257.0000,143.0000,143.0000,143.0000,1.7160,143.0000,44.3580,0.0000,200326.0000,335.5544,2000,597,16,2.6801,0.0000,[3 6 13 15 16 1 10 0 4 5 2 12 18 9 8 17 7 14 11 19],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I42.txt,P42.txt,20,5,5505.0000,4143.0000,4143.0000,4143.0000,16.8131,4143.0000,24.7411,0.0000,200522.0000,320.8352,2000,625,14,2.2400,0.0000,[0 3 1 12 14 6 5 18 10 17 7 16 8 2 4 15 13 9 11 19],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I43.txt,P43.txt,20,5,5505.0000,4528.0000,4528.0000,4528.0000,20.1421,4528.0000,17.7475,0.0000,200310.0000,370.2588,2000,541,15,2.7726,0.0000,[5 0 2 9 4 13 3 7 10 19 6 17 11 12 16 8 14 15 18 1],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I44.txt,P44.txt,20,5,949.0000,461.0000,461.0000,461.0000,6.1398,461.0000,51.4226,0.0000,200108.0000,451.7111,2000,443,15,3.3860,0.0000,[2 9 11 1 7 0 8 18 5 10 13 14 4 17 6 19 16 3 12 15],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I45.txt,P45.txt,20,5,1157.0000,601.0000,601.0000,601.0000,9.9803,601.0000,48.0553,0.0000,200139.0000,435.0848,2000,460,17,3.6957,0.0000,[19 9 6 16 10 12 15 1 5 8 0 4 3 11 2 14 13 17 18 7],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I46.txt,P46.txt,20,5,1025.0000,514.0000,589.0000,537.2505,23.5401,514.0000,49.8537,0.0000,200128.0000,429.4592,2000,466,12,2.5751,0.1396,[6 0 19 13 7 10 11 16 2 5 3 15 1 14 17 12 8 9 4 18],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I47.txt,P47.txt,20,5,743.0000,331.0000,331.0000,331.0000,3.1594,331.0000,55.4509,0.0000,200063.0000,408.2918,2000,490,11,2.2449,0.0000,[6 13 19 0 16 12 18 2 14 11 8 17 3 1 7 9 4 5 10 15],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I48.txt,P48.txt,30,3,11821.0000,8664.0000,8664.0000,8664.0000,97.3514,8664.0000,26.7067,0.0000,200716.0000,409.6245,2000,490,26,5.3061,0.0000,[24 1 23 28 15 18 29 17 27 0 11 13 5 10 7 14 21 20 8 22 2 12 26 16 25 3 9 4 6 19],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I49.txt,P49.txt,30,3,11736.0000,9557.0000,9557.0000,9557.0000,69.7741,9557.0000,18.5668,0.0000,200145.0000,410.9754,2000,487,26,5.3388,0.0000,[0 18 19 3 29 2 11 16 15 10 9 22 25 13 23 17 26 4 28 6 20 7 5 8 14 21 24 27 1 12],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I50.txt,P50.txt,30,3,3818.0000,1974.0000,1974.0000,1974.0000,38.0437,1974.0000,48.2975,0.0000,200007.0000,404.8725,2000,494,43,8.7045,0.0000,[8 26 18 16 9 27 23 29 14 3 5 22 15 6 10 12 11 19 21 25 20 24 17 7 0 28 13 4 2 1],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I51.txt,P51.txt,30,3,2979.0000,1684.0000,1684.0000,1684.0000,29.2529,1684.0000,43.4710,0.0000,200294.0000,457.2922,2000,438,64,14.6119,0.0000,[20 12 19 28 3 25 9 18 17 10 16 2 6 4 1 5 7 23 22 21 15 27 26 11 14 29 13 8 0 24],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I52.txt,P52.txt,30,3,269.0000,129.0000,129.0000,129.0000,5.4100,129.0000,52.0446,0.0000,200131.0000,463.2662,2000,432,45,10.4167,0.0000,[1 13 2 29 14 8 16 4 11 3 0 28 6 25 9 19 22 27 5 15 18 7 12 17 10 23 24 20 26 21],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I53.txt,P53.txt,30,3,695.0000,161.0000,161.0000,161.0000,6.0400,161.0000,76.8345,0.0000,200204.0000,448.8879,2000,446,35,7.8475,0.0000,[8 16 28 13 26 19 1 27 29 22 4 15 10 3 14 7 6 23 17 18 25 24 21 9 2 0 11 5 12 20],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I54.txt,P54.txt,30,3,1261.0000,553.0000,553.0000,553.0000,18.8484,553.0000,56.1459,0.0000,200716.0000,448.0268,2000,448,53,11.8304,0.0000,[19 10 17 12 29 21 4 23 27 25 3 6 1 2 11 26 5 24 13 20 22 28 8 15 18 9 14 0 16 7],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I55.txt,P55.txt,30,3,1344.0000,456.0000,456.0000,456.0000,13.8796,456.0000,66.0714,0.0000,200050.0000,445.5457,2000,449,58,12.9176,0.0000,[0 19 22 10 24 28 4 11 13 8 21 23 16 18 3 17 15 1 27 14 2 9 5 6 29 26 12 25 20 7],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I56.txt,P56.txt,30,3,883.0000,500.0000,500.0000,500.0000,15.0096,500.0000,43.3749,0.0000,200641.0000,449.8677,2000,446,95,21.3004,0.0000,[25 14 6 1 9 19 29 23 28 27 3 5 26 17 4 15 0 16 11 8 22 7 21 13 12 2 20 10 18 24],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I57.txt,P57.txt,30,4,11745.0000,8875.0000,8875.0000,8875.0000,98.6717,8875.0000,24.4359,0.0000,200212.0000,494.3506,2000,405,26,6.4198,0.0000,[13 7 29 4 24 8 26 16 2 20 23 5 6 9 28 21 1 10 22 0 17 25 15 11 12 27 19 3 18 14],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I58.txt,P58.txt,30,4,10839.0000,8391.0000,8391.0000,8391.0000,78.2615,8391.0000,22.5851,0.0000,200024.0000,491.4595,2000,407,23,5.6511,0.0000,[10 14 0 8 21 11 3 20 22 19 15 27 17 13 18 16 23 5 24 28 4 26 6 2 1 12 29 7 9 25],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I59.txt,P59.txt,30,4,3519.0000,2150.0000,2150.0000,2150.0000,43.9683,2150.0000,38.9031,0.0000,200328.0000,495.8614,2000,404,91,22.5248,0.0000,[7 18 23 2 13 22 9 29 28 21 15 26 6 25 0 8 5 11 3 24 19 17 27 4 14 12 16 1 10 20],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I60.txt,P60.txt,30,4,3891.0000,2673.0000,2673.0000,2673.0000,56.2820,2673.0000,31.3030,0.0000,200163.0000,448.7960,2000,446,57,12.7803,0.0000,[0 26 17 1 28 11 21 6 3 13 20 12 27 9 10 15 23 29 25 4 18 22 14 5 24 19 7 8 2 16],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I61.txt,P61.txt,30,4,11356.0000,7937.0000,7937.0000,7937.0000,97.1346,7937.0000,30.1074,0.0000,200059.0000,380.3403,2000,526,25,4.7529,0.0000,[2 17 15 8 14 4 10 18 11 22 1 16 12 26 29 21 7 5 23 25 6 0 9 20 27 13 24 19 3 28],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I62.txt,P62.txt,30,4,10020.0000,6785.0000,6785.0000,6785.0000,86.3274,6785.0000,32.2854,0.0000,200164.0000,353.0229,2000,567,26,4.5855,0.0000,[12 15 7 11 9 0 5 26 6 10 8 22 1 16 2 18 24 20 4 13 14 3 19 25 28 27 29 17 21 23],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I63.txt,P63.txt,30,4,436.0000,192.0000,192.0000,192.0000,7.5145,192.0000,55.9633,0.0000,200110.0000,396.2574,2000,505,20,3.9604,0.0000,[17 16 25 21 12 27 19 7 13 5 15 6 22 1 28 2 29 0 11 14 24 18 23 8 4 3 10 26 20 9],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I64.txt,P64.txt,30,4,449.0000,198.0000,198.0000,198.0000,9.7579,198.0000,55.9020,0.0000,200323.0000,499.5586,2000,401,76,18.9526,0.0000,[26 14 15 11 27 20 4 17 29 6 22 1 7 23 9 0 21 25 3 19 8 12 28 10 24 13 2 5 18 16],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I65.txt,P65.txt,30,4,3495.0000,2027.0000,2318.0000,2134.6260,106.9830,2027.0000,42.0029,0.0000,200173.0000,470.9953,2000,425,72,16.9412,0.1363,[13 26 24 11 23 20 4 3 12 17 6 14 15 8 10 9 29 28 25 19 0 16 5 7 2 1 18 22 27 21],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I66.txt,P66.txt,30,4,3082.0000,1962.0000,1962.0000,1962.0000,46.8905,1962.0000,36.3400,0.0000,200284.0000,504.4937,2000,397,78,19.6474,0.0000,[20 23 12 27 21 7 14 6 18 9 3 0 24 5 16 4 2 11 17 25 15 28 1 22 8 10 26 13 19 29],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I67.txt,P67.txt,30,4,1277.0000,781.0000,781.0000,781.0000,21.8754,781.0000,38.8410,0.0000,200436.0000,577.6254,2000,347,33,9.5101,0.0000,[10 9 14 2 1 4 21 7 20 28 18 29 12 13 24 11 8 16 6 26 22 0 5 23 15 25 3 17 19 27],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I68.txt,P68.txt,30,4,1473.0000,677.0000,677.0000,677.0000,31.3334,677.0000,54.0394,0.0000,200605.0000,552.6309,2000,363,85,23.4160,0.0000,[17 28 6 18 29 21 16 19 24 11 4 12 25 5 2 14 27 13 26 10 22 20 8 0 9 15 1 3 7 23],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I69.txt,P69.txt,30,5,12614.0000,9653.0000,9653.0000,9653.0000,74.8282,9653.0000,23.4739,0.0000,200435.0000,538.8038,2000,372,27,7.2581,0.0000,[28 13 22 7 9 3 0 12 19 24 17 23 1 20 18 16 4 5 10 27 15 29 26 14 21 2 11 25 6 8],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I70.txt,P70.txt,30,5,13621.0000,10657.0000,10657.0000,10657.0000,91.6551,10657.0000,21.7605,0.0000,200298.0000,541.3459,2000,370,26,7.0270,0.0000,[11 20 6 22 19 8 14 17 29 3 18 25 7 12 28 26 5 23 4 16 15 10 0 9 24 1 21 13 2 27],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I71.txt,P71.txt,30,5,2689.0000,1839.0000,1839.0000,1839.0000,51.8837,1839.0000,31.6103,0.0000,200184.0000,631.4953,2000,317,84,26.4984,0.0000,[0 25 28 13 29 1 21 20 4 22 5 27 12 26 24 19 17 14 10 15 3 23 18 7 8 11 9 6 16 2],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
I72.txt,P72.txt,30,5,3098.0000,2228.0000,2228.0000,2228.0000,70.2028,2228.0000,28.0826,0.0000,201237.0000,675.2919,2000,298,71,23.8255,0.0000,[27 20 9 25 29 7 4 3 1 15 24 26 11 19 22 12 23 18 28 8 17 2 21 0 10 6 5 13 14 16],Tournament|OBX|Insert|Pop:2000|Pc:0.95|Pm:0.03
