Instance,Permutation,Jobs,Stages,InitialFitness,BestFitness,WorstFitness,AvgFitness,StdDev,FinalFitness,Improvement(%),RPD(%),ExecutionTime_ms,TimePerGen_ms,PopSize,Generations,ConvergenceGen,ConvergencePercent(%),FitnessDiversity,BestChromosome,GAConfig
I82.txt,P82.txt,50,5,5113.0000,2948.0000,2948.0000,2948.0000,298.6936,2948.0000,42.3430,0.0000,3012.0000,6.0240,70,500,121,24.2000,0.0000,[40 6 26 38 32 48 44 15 11 46 1 28 30 4 42 39 7 33 41 18 0 14 2 43 9 34 25 36 21 20 3 35 37 23 27 29 12 5 8 22 16 47 19 45 17 31 10 13 24 49],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I83.txt,P83.txt,50,5,6768.0000,3891.0000,3906.0000,3903.0286,456.3154,3891.0000,42.5089,0.0000,3021.0000,6.0420,70,500,143,28.6000,0.0038,[1 45 16 11 47 17 33 5 19 25 8 39 4 32 30 13 14 46 3 49 43 9 48 34 6 27 24 29 2 20 26 18 42 37 31 7 0 22 38 21 12 40 28 36 35 41 44 15 23 10],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I84.txt,P84.txt,50,5,5659.0000,3195.0000,3195.0000,3195.0000,297.2867,3195.0000,43.5413,0.0000,3002.0000,6.0040,70,500,132,26.4000,0.0000,[9 22 6 3 42 48 5 28 47 12 45 44 41 36 33 14 19 43 7 0 17 24 10 11 13 25 4 23 1 37 15 27 16 30 49 2 18 8 46 26 32 39 34 20 21 38 40 31 29 35],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I85.txt,P85.txt,50,5,5936.0000,3011.0000,3013.0000,3012.9714,274.4753,3011.0000,49.2756,0.0000,3013.0000,6.0260,70,500,145,29.0000,0.0007,[23 18 16 34 39 25 46 14 43 21 35 13 8 1 48 40 41 12 42 28 37 11 10 2 20 0 29 7 9 4 47 26 3 22 49 15 45 6 32 38 31 5 19 36 27 24 17 33 44 30],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I86.txt,P86.txt,50,5,6417.0000,3253.0000,3253.0000,3253.0000,401.2989,3253.0000,49.3065,0.0000,3027.0000,6.0540,70,500,141,28.2000,0.0000,[47 39 36 13 37 18 32 38 25 19 29 12 26 45 6 28 31 44 27 48 34 40 22 2 14 16 5 1 30 7 46 43 41 11 20 33 8 49 24 23 0 9 42 21 3 17 10 4 15 35],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I87.txt,P87.txt,50,5,5984.0000,3872.0000,3923.0000,3916.5571,256.8468,3872.0000,35.2941,0.0000,3010.0000,6.0200,70,500,141,28.2000,0.0130,[14 10 25 9 34 28 13 43 41 23 40 11 7 36 1 38 22 27 39 21 15 3 37 17 42 33 24 4 20 29 12 16 32 6 48 2 5 47 26 18 44 0 8 46 30 31 49 19 35 45],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I88.txt,P88.txt,50,5,6041.0000,3618.0000,3618.0000,3618.0000,309.4120,3618.0000,40.1093,0.0000,3007.0000,6.0140,70,500,137,27.4000,0.0000,[46 28 21 13 27 15 17 6 14 41 1 16 5 3 12 23 36 45 37 10 7 31 32 19 44 33 4 43 26 34 35 9 39 18 25 30 0 20 48 8 11 38 40 2 22 42 47 29 24 49],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I89.txt,P89.txt,50,5,4778.0000,3188.0000,3188.0000,3188.0000,372.3282,3188.0000,33.2775,0.0000,3016.0000,6.0320,70,500,119,23.8000,0.0000,[17 14 41 27 29 49 32 4 31 11 13 48 10 46 19 21 30 24 9 25 34 16 1 22 8 12 39 2 23 26 7 37 47 20 43 33 18 44 42 6 45 35 36 28 0 15 38 40 5 3],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I90.txt,P90.txt,50,5,4351.0000,3060.0000,3060.0000,3060.0000,248.5699,3060.0000,29.6713,0.0000,3008.0000,6.0160,70,500,111,22.2000,0.0000,[14 32 1 49 23 29 18 25 33 15 19 13 24 20 2 9 37 6 45 10 22 34 3 16 41 43 47 11 30 21 39 27 28 0 12 5 38 4 44 46 40 17 36 35 8 48 26 42 31 7],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I91.txt,P91.txt,50,5,5767.0000,3399.0000,3399.0000,3399.0000,272.4179,3399.0000,41.0612,0.0000,3007.0000,6.0140,70,500,126,25.2000,0.0000,[11 4 43 39 18 27 3 35 42 34 31 21 12 47 9 48 16 24 13 2 41 36 10 7 28 20 49 0 33 26 14 1 6 40 8 15 30 45 25 46 22 17 38 29 44 23 5 19 37 32],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I92.txt,P92.txt,50,5,6694.0000,3714.0000,3714.0000,3714.0000,268.9412,3714.0000,44.5175,0.0000,3017.0000,6.0340,70,500,137,27.4000,0.0000,[24 39 5 19 49 33 40 26 23 14 8 47 13 16 2 37 30 46 28 22 15 25 32 27 44 1 35 7 0 10 34 20 31 18 12 45 11 43 4 42 9 17 41 21 36 29 38 48 6 3],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I93.txt,P93.txt,50,5,6285.0000,3524.0000,3529.0000,3527.6000,414.8435,3524.0000,43.9300,0.0000,3011.0000,6.0220,70,500,141,28.2000,0.0014,[15 33 26 2 13 22 23 10 30 40 20 14 11 9 31 47 7 8 3 24 37 18 42 21 36 44 12 16 27 34 45 25 46 19 6 28 29 1 39 17 38 48 4 5 49 0 32 43 41 35],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I94.txt,P94.txt,50,5,5010.0000,3303.0000,3303.0000,3303.0000,346.9179,3303.0000,34.0719,0.0000,3020.0000,6.0400,70,500,131,26.2000,0.0000,[28 19 40 47 34 43 2 14 31 16 10 21 48 38 4 30 37 41 33 1 5 9 49 27 44 8 42 13 39 20 18 7 3 6 25 11 0 23 36 17 46 22 29 12 24 15 45 32 35 26],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I95.txt,P95.txt,50,5,5736.0000,3206.0000,3206.0000,3206.0000,352.6207,3206.0000,44.1074,0.0000,3004.0000,6.0080,70,500,113,22.6000,0.0000,[2 28 29 40 5 12 23 36 39 6 17 44 33 18 7 43 25 26 27 16 13 11 37 20 48 41 0 21 9 46 49 31 19 24 38 32 30 1 14 10 8 34 45 22 42 3 35 4 47 15],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I96.txt,P96.txt,50,5,5746.0000,3772.0000,3772.0000,3772.0000,327.8496,3772.0000,34.3543,0.0000,3009.0000,6.0180,70,500,117,23.4000,0.0000,[8 26 2 42 12 14 17 20 32 7 21 49 30 11 6 34 13 35 24 19 44 37 5 16 18 3 48 33 36 10 9 46 22 0 1 39 31 29 15 28 40 45 4 25 43 23 47 41 38 27],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I97.txt,P97.txt,50,5,5207.0000,2908.0000,2908.0000,2908.0000,346.1947,2908.0000,44.1521,0.0000,3010.0000,6.0200,70,500,135,27.0000,0.0000,[2 42 39 30 34 9 24 49 31 25 11 28 13 14 4 46 0 15 44 17 19 7 45 41 22 10 21 37 27 36 47 35 38 8 6 16 32 3 33 29 23 20 43 12 40 5 1 48 18 26],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I98.txt,P98.txt,50,5,5946.0000,4023.0000,4023.0000,4023.0000,221.4141,4023.0000,32.3411,0.0000,3029.0000,6.0580,70,500,137,27.4000,0.0000,[43 5 14 28 0 1 34 12 6 27 31 49 4 42 41 36 11 2 44 17 9 15 3 16 24 32 23 10 29 46 7 30 33 26 13 45 40 48 22 37 25 38 20 47 21 35 18 39 19 8],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I99.txt,P99.txt,50,5,6336.0000,3460.0000,3475.0000,3474.9857,401.1812,3460.0000,45.3914,0.0000,3034.0000,6.0680,70,500,140,28.0000,0.0043,[42 25 46 24 41 39 49 2 28 3 17 13 29 26 23 31 12 44 40 0 7 47 38 33 16 30 22 20 37 6 35 8 32 4 9 10 11 34 1 21 43 45 5 19 48 27 36 15 14 18],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
I100.txt,P100.txt,50,5,5325.0000,3146.0000,3146.0000,3146.0000,253.6837,3146.0000,40.9202,0.0000,3010.0000,6.0200,70,500,100,20.0000,0.0000,[31 12 1 17 36 3 47 42 26 16 30 5 46 14 20 13 18 32 6 15 29 21 10 22 8 34 23 25 11 28 45 7 35 43 4 40 49 37 24 41 9 39 38 19 2 48 44 0 27 33],Tournament|OBX|Insert|Pop:70|Pc:0.95|Pm:0.03
