Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,10395.0000,12149.1245,13310.0000,1.0189
1,10395.0000,11639.3195,12102.0000,1.1502
2,10210.0000,11303.2195,11604.0000,2.0447
3,10145.0000,11019.2360,11299.0000,2.4462
4,9956.0000,10774.3970,11001.0000,2.8113
5,9956.0000,10573.5050,10761.0000,3.1923
6,9956.0000,10403.7010,10569.0000,3.5776
7,9881.0000,10263.0380,10397.0000,3.9429
8,9827.0000,10149.4995,10254.0000,4.3090
9,9808.0000,10054.5450,10141.0000,4.6829
10,9800.0000,9978.1420,10054.0000,5.9818
11,9752.0000,9915.9230,9973.0000,7.0876
12,9738.0000,9867.8775,9913.0000,7.6579
13,9709.0000,9829.1760,9919.0000,8.0492
14,9704.0000,9796.6305,9829.0000,8.4491
15,9689.0000,9769.8100,9801.0000,8.9029
16,9688.0000,9748.7265,9771.0000,10.0308
17,9670.0000,9730.7160,9749.0000,10.7135
18,9666.0000,9716.1810,9732.0000,11.0962
19,9666.0000,9703.5465,9728.0000,11.4763
20,9665.0000,9693.2895,9704.0000,11.8402
21,9660.0000,9685.0960,9694.0000,12.2266
22,9659.0000,9678.3155,9685.0000,12.6216
23,9656.0000,9672.7825,9690.0000,13.0013
24,9656.0000,9667.8945,9680.0000,13.5424
25,9655.0000,9664.1970,9675.0000,13.9976
26,9654.0000,9661.2425,9665.0000,14.4157
27,9653.0000,9658.9220,9663.0000,15.3205
28,9653.0000,9657.1325,9667.0000,15.7464
29,9653.0000,9655.7375,9657.0000,16.1187
30,9653.0000,9654.6910,9656.0000,16.5027
31,9653.0000,9653.8810,9655.0000,16.8712
32,9653.0000,9653.3680,9654.0000,17.2382
33,9653.0000,9653.0000,9653.0000,17.6087
34,9653.0000,9653.0000,9653.0000,17.9560
35,9653.0000,9653.0000,9653.0000,18.3180
36,9653.0000,9653.0000,9653.0000,18.7272
37,9653.0000,9653.0000,9653.0000,19.7828
38,9653.0000,9653.0000,9653.0000,21.2804
39,9653.0000,9653.0180,9689.0000,21.6895
40,9653.0000,9653.0000,9653.0000,22.0630
41,9653.0000,9653.0000,9653.0000,22.4534
42,9653.0000,9653.0000,9653.0000,22.8468
43,9653.0000,9653.0000,9653.0000,23.2155
44,9653.0000,9653.0000,9653.0000,23.6149
45,9653.0000,9653.0175,9688.0000,24.0429
46,9653.0000,9653.0000,9653.0000,24.8477
47,9653.0000,9653.0000,9653.0000,26.0200
48,9653.0000,9653.0000,9653.0000,27.2496
49,9653.0000,9653.0360,9725.0000,27.8775
50,9653.0000,9653.0000,9653.0000,28.2913
51,9653.0000,9653.0000,9653.0000,28.6696
52,9653.0000,9653.0000,9653.0000,29.0612
53,9653.0000,9653.0000,9653.0000,29.4467
54,9653.0000,9653.0000,9653.0000,30.0028
55,9653.0000,9653.0000,9653.0000,31.3664
56,9653.0000,9653.0015,9656.0000,31.7832
57,9653.0000,9653.0000,9653.0000,32.1537
58,9653.0000,9653.0000,9653.0000,32.5436
59,9653.0000,9653.0000,9653.0000,32.9023
60,9653.0000,9653.0000,9653.0000,33.2757
61,9653.0000,9653.0000,9653.0000,33.6394
62,9653.0000,9653.0000,9653.0000,34.0136
63,9653.0000,9653.0020,9657.0000,35.1672
64,9653.0000,9653.0000,9653.0000,35.9748
65,9653.0000,9653.0000,9653.0000,36.3679
66,9653.0000,9653.0000,9653.0000,36.7237
67,9653.0000,9653.0010,9655.0000,37.0787
68,9653.0000,9653.0000,9653.0000,37.4405
69,9653.0000,9653.0000,9653.0000,37.8178
70,9653.0000,9653.0000,9653.0000,38.1807
71,9653.0000,9653.0055,9664.0000,38.5449
72,9653.0000,9653.0000,9653.0000,39.1938
73,9653.0000,9653.0000,9653.0000,40.3621
74,9653.0000,9653.0000,9653.0000,40.8149
75,9653.0000,9653.0000,9653.0000,41.1837
76,9653.0000,9653.0000,9653.0000,41.5647
77,9653.0000,9653.0000,9653.0000,41.9326
78,9653.0000,9990.6740,10650.0000,42.6754
79,9653.0000,9687.2250,9796.0000,43.0466
80,9653.0000,9653.4570,9657.0000,43.4179
81,9653.0000,9653.0000,9653.0000,43.7610
82,9653.0000,9653.0000,9653.0000,44.5908
83,9653.0000,9653.0815,9816.0000,45.6401
84,9653.0000,9653.0000,9653.0000,46.0372
85,9653.0000,9653.0000,9653.0000,46.4213
86,9653.0000,9653.0000,9653.0000,46.7908
87,9653.0000,9653.0000,9653.0000,47.1492
88,9653.0000,9653.0000,9653.0000,47.5160
89,9653.0000,9653.0005,9654.0000,47.8821
90,9653.0000,9653.0000,9653.0000,48.2501
91,9653.0000,9653.0000,9653.0000,48.6316
92,9653.0000,9653.0000,9653.0000,48.9924
93,9653.0000,9653.0210,9695.0000,49.5028
94,9653.0000,9653.0000,9653.0000,50.6489
95,9653.0000,9653.0000,9653.0000,51.9178
96,9653.0000,9653.0000,9653.0000,52.3314
97,9653.0000,9653.0000,9653.0000,52.7067
98,9653.0000,9653.0000,9653.0000,53.0640
99,9653.0000,9653.0000,9653.0000,53.4348
100,9653.0000,9653.0000,9653.0000,53.7891
101,9653.0000,9653.0000,9653.0000,54.1595
102,9653.0000,9653.0000,9653.0000,54.5251
103,9653.0000,9653.0000,9653.0000,55.4279
104,9653.0000,9653.0000,9653.0000,56.6168
105,9653.0000,9653.0000,9653.0000,57.0083
106,9653.0000,9653.0000,9653.0000,57.3847
107,9653.0000,9653.0000,9653.0000,57.7525
108,9653.0000,9653.0000,9653.0000,58.1168
109,9653.0000,9653.0000,9653.0000,58.4911
110,9653.0000,9653.0000,9653.0000,59.0681
111,9653.0000,9653.0000,9653.0000,60.1717
112,9653.0000,9653.0000,9653.0000,60.7635
113,9653.0000,9653.0000,9653.0000,61.1487
114,9653.0000,9653.0000,9653.0000,61.5279
115,9653.0000,9653.0000,9653.0000,61.8915
116,9653.0000,9653.0000,9653.0000,62.2470
117,9653.0000,9653.0000,9653.0000,62.5963
