Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,780.0000,1177.0270,1863.0000,0.3216
1,780.0000,1031.5480,1141.0000,0.3471
2,770.0000,967.8455,1047.0000,0.5859
3,770.0000,928.1330,989.0000,0.8300
4,758.0000,899.1775,951.0000,1.0680
5,742.0000,875.5885,922.0000,1.2925
6,741.0000,855.5325,900.0000,1.5127
7,736.0000,838.5375,901.0000,1.7291
8,723.0000,824.6020,859.0000,1.9458
9,716.0000,812.5200,843.0000,2.1776
10,716.0000,801.9090,909.0000,2.3941
11,715.0000,792.3570,820.0000,2.6122
12,715.0000,783.7455,811.0000,2.8221
13,715.0000,776.3090,801.0000,3.0453
14,715.0000,770.1545,793.0000,3.2600
15,712.0000,764.4835,861.0000,3.4744
16,712.0000,758.9945,778.0000,3.6912
17,712.0000,753.9745,779.0000,3.9015
18,712.0000,749.4925,766.0000,4.1452
19,712.0000,745.7720,761.0000,4.3713
20,711.0000,742.5700,757.0000,4.5883
21,711.0000,739.5655,753.0000,4.9991
22,711.0000,736.9150,750.0000,5.4890
23,711.0000,734.0145,800.0000,5.7548
24,709.0000,730.9115,832.0000,6.0172
25,709.0000,728.2595,739.0000,6.3981
26,707.0000,725.6850,742.0000,6.7149
27,707.0000,723.1785,901.0000,6.9503
28,707.0000,720.9680,836.0000,7.2136
29,707.0000,719.0930,736.0000,7.4548
30,707.0000,717.2255,729.0000,7.6713
31,707.0000,715.5780,721.0000,7.8962
32,707.0000,714.4505,718.0000,8.1337
33,707.0000,713.3895,717.0000,8.3568
34,706.0000,712.3305,715.0000,8.5771
35,706.0000,711.5510,753.0000,8.7948
36,706.0000,710.8050,858.0000,9.2078
37,706.0000,709.9495,712.0000,9.7401
38,706.0000,709.2510,711.0000,9.9949
39,706.0000,708.8545,709.0000,10.2427
40,706.0000,708.7875,712.0000,10.4614
41,706.0000,708.7160,742.0000,10.6806
42,706.0000,708.5295,709.0000,10.8955
43,706.0000,708.2675,709.0000,11.1473
44,706.0000,707.8535,709.0000,11.3805
45,706.0000,707.2615,709.0000,11.6032
46,706.0000,706.9180,744.0000,11.8422
47,706.0000,706.8275,707.0000,12.0868
48,706.0000,706.7150,707.0000,12.3301
49,706.0000,706.5520,758.0000,12.5605
50,706.0000,706.2025,707.0000,12.7686
51,706.0000,706.0000,706.0000,12.9861
52,706.0000,706.0000,706.0000,13.2126
53,706.0000,706.0185,743.0000,13.4331
54,706.0000,706.0000,706.0000,13.6556
55,706.0000,706.0015,709.0000,13.8732
56,706.0000,706.0000,706.0000,14.1038
57,706.0000,706.0000,706.0000,14.3151
58,706.0000,706.0000,706.0000,14.6873
59,706.0000,706.0000,706.0000,15.2397
60,706.0000,706.0000,706.0000,15.4971
61,706.0000,706.0135,733.0000,15.7318
62,706.0000,706.0000,706.0000,15.9532
63,706.0000,706.0000,706.0000,16.1969
64,706.0000,706.0000,706.0000,16.4220
65,706.0000,706.0000,706.0000,16.6418
66,706.0000,706.0000,706.0000,16.8588
67,706.0000,706.0000,706.0000,17.0871
68,706.0000,706.0000,706.0000,17.3149
69,706.0000,706.0000,706.0000,17.5384
70,706.0000,706.0000,706.0000,17.7529
71,706.0000,706.0000,706.0000,17.9803
72,706.0000,706.0000,706.0000,18.2157
73,706.0000,706.0000,706.0000,18.4327
74,706.0000,706.0000,706.0000,18.6678
75,706.0000,706.0000,706.0000,18.8842
76,706.0000,706.0000,706.0000,19.1164
77,706.0000,706.0015,709.0000,19.3310
78,706.0000,706.0015,709.0000,19.5445
79,706.0000,706.0000,706.0000,19.7767
80,706.0000,706.0000,706.0000,20.5007
81,706.0000,706.0280,762.0000,20.7671
82,706.0000,706.0000,706.0000,21.0008
83,706.0000,706.0015,709.0000,21.2386
84,706.0000,706.0000,706.0000,21.4785
