Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,51.0000,154.9425,442.0000,0.2540
1,51.0000,108.3855,142.0000,0.2868
2,51.0000,93.4315,116.0000,0.5574
3,51.0000,84.6050,122.0000,0.8151
4,51.0000,78.6810,93.0000,1.0808
5,51.0000,73.7300,101.0000,1.3236
6,51.0000,70.1375,97.0000,1.5695
7,51.0000,67.3565,97.0000,1.8170
8,51.0000,65.2185,75.0000,2.0970
9,51.0000,63.2405,72.0000,2.3549
10,51.0000,61.5520,86.0000,2.6013
11,51.0000,60.0215,129.0000,2.8458
12,51.0000,58.7270,68.0000,3.1198
13,51.0000,57.6465,69.0000,3.3717
14,51.0000,56.8370,113.0000,3.6389
15,51.0000,55.8700,61.0000,3.9033
16,51.0000,55.0270,69.0000,4.1597
17,51.0000,54.1300,69.0000,4.5335
18,51.0000,53.3135,76.0000,5.2365
19,51.0000,52.6285,111.0000,5.5361
20,51.0000,51.9410,92.0000,5.8200
21,51.0000,51.3840,71.0000,6.1197
22,51.0000,51.2440,70.0000,6.3834
23,51.0000,51.1370,97.0000,6.6375
24,51.0000,51.0190,89.0000,6.9017
25,51.0000,51.0215,94.0000,7.5296
26,51.0000,51.0305,112.0000,7.9300
27,51.0000,51.0135,78.0000,8.2050
28,51.0000,51.0085,68.0000,8.4679
29,51.0000,51.0280,107.0000,8.7424
30,51.0000,51.0100,71.0000,9.5822
31,51.0000,51.0000,51.0000,9.9462
32,51.0000,51.0040,59.0000,10.2234
33,51.0000,51.0000,51.0000,10.4991
34,51.0000,51.0350,121.0000,10.7763
35,51.0000,51.0115,74.0000,11.0739
36,51.0000,51.0000,51.0000,11.3733
37,51.0000,51.0170,85.0000,11.8002
38,51.0000,51.0000,51.0000,12.1177
39,51.0000,51.0200,91.0000,12.3804
40,51.0000,51.0190,89.0000,12.6820
41,51.0000,51.0000,51.0000,12.9684
42,51.0000,51.0240,99.0000,13.2368
43,51.0000,51.0000,51.0000,13.5168
44,51.0000,51.0000,51.0000,13.8967
45,51.0000,51.0170,85.0000,14.4580
46,51.0000,51.0170,85.0000,15.1956
47,51.0000,51.0000,51.0000,15.8388
48,51.0000,51.0185,88.0000,16.1649
49,51.0000,51.0000,51.0000,16.4380
50,51.0000,51.0260,103.0000,16.7062
51,51.0000,84.2315,120.0000,17.2725
52,51.0000,71.9100,144.0000,17.5366
53,51.0000,64.9290,83.0000,17.7884
54,51.0000,60.6755,78.0000,18.0572
55,51.0000,57.5070,72.0000,18.3091
56,51.0000,54.4310,105.0000,18.5613
57,51.0000,52.4815,60.0000,18.8228
58,51.0000,51.2010,148.0000,19.0875
59,51.0000,51.0000,51.0000,19.3370
60,51.0000,51.0000,51.0000,19.6417
61,51.0000,51.0000,51.0000,20.3405
62,51.0000,51.0035,58.0000,20.6369
63,51.0000,51.0000,51.0000,20.9203
64,51.0000,51.0000,51.0000,21.2088
65,51.0000,51.0160,83.0000,21.4754
66,51.0000,51.0170,85.0000,21.7510
67,51.0000,51.0090,69.0000,22.0311
68,51.0000,51.0265,104.0000,22.2928
69,51.0000,51.0000,51.0000,22.5423
70,51.0000,51.0040,59.0000,22.8110
71,51.0000,51.0000,51.0000,23.0918
72,51.0000,51.0095,70.0000,23.3453
73,51.0000,51.0210,93.0000,23.6010
74,51.0000,51.0000,51.0000,23.9146
75,51.0000,51.0000,51.0000,24.9229
76,51.0000,51.0000,51.0000,25.5053
77,51.0000,51.0035,58.0000,25.8024
78,51.0000,51.0285,108.0000,26.0946
79,51.0000,51.0000,51.0000,26.3745
80,51.0000,51.0000,51.0000,26.6298
81,51.0000,51.0000,51.0000,26.8926
82,51.0000,51.0175,86.0000,27.1573
83,51.0000,51.0000,51.0000,27.4147
84,51.0000,51.0000,51.0000,27.6686
85,51.0000,51.0000,51.0000,27.9390
86,51.0000,51.0000,51.0000,28.1883
87,51.0000,51.0130,77.0000,28.4332
88,51.0000,51.0270,105.0000,28.6768
89,51.0000,51.0190,89.0000,28.9409
90,51.0000,51.0000,51.0000,29.2042
91,51.0000,51.0305,112.0000,30.5155
92,51.0000,51.0000,51.0000,31.0173
93,51.0000,51.0000,51.0000,31.3061
94,51.0000,51.0125,76.0000,31.5820
95,51.0000,51.0495,150.0000,31.8355
96,51.0000,51.0180,87.0000,32.1080
97,51.0000,51.0105,72.0000,32.3572
98,51.0000,51.0195,90.0000,32.6084
99,51.0000,51.0000,51.0000,32.8520
100,51.0000,51.0155,82.0000,33.1200
101,51.0000,81.5590,116.0000,33.6722
102,51.0000,68.4470,90.0000,34.4334
103,51.0000,61.3935,84.0000,34.7671
104,51.0000,56.6820,74.0000,35.0538
105,51.0000,53.1295,62.0000,35.3074
106,51.0000,51.1125,83.0000,35.5613
107,51.0000,51.0035,58.0000,35.8150
108,51.0000,51.0030,57.0000,36.0787
109,51.0000,51.0180,87.0000,36.3286
110,51.0000,51.0205,92.0000,36.6186
111,51.0000,51.0000,51.0000,36.8891
112,51.0000,51.0075,66.0000,37.1714
113,51.0000,51.0120,75.0000,37.4399
114,51.0000,51.0000,51.0000,37.6959
115,51.0000,51.0000,51.0000,37.9668
116,51.0000,51.0165,84.0000,38.2404
117,51.0000,51.0415,134.0000,38.4984
118,51.0000,51.0460,143.0000,38.7428
119,51.0000,51.0235,98.0000,39.0527
120,51.0000,51.0255,102.0000,39.7585
121,51.0000,51.0220,95.0000,40.0583
122,51.0000,51.0000,51.0000,40.3216
123,51.0000,51.0105,72.0000,40.5813
124,51.0000,51.0055,62.0000,40.8447
125,51.0000,51.0000,51.0000,41.1131
126,51.0000,51.0235,98.0000,41.3692
127,51.0000,51.0115,74.0000,41.6431
128,51.0000,51.0000,51.0000,41.9156
129,51.0000,51.0000,51.0000,42.1886
130,51.0000,51.0080,67.0000,42.4579
131,51.0000,51.0185,88.0000,42.7250
132,51.0000,51.0120,75.0000,43.0056
133,51.0000,51.0185,88.0000,43.2559
134,51.0000,51.0000,51.0000,43.5084
135,51.0000,51.0000,51.0000,43.7734
136,51.0000,51.0045,60.0000,44.0399
137,51.0000,51.0105,72.0000,44.2891
138,51.0000,51.0040,59.0000,44.5907
139,51.0000,51.0055,62.0000,45.1846
140,51.0000,51.0000,51.0000,45.5638
141,51.0000,51.0275,106.0000,45.8499
142,51.0000,51.0040,59.0000,46.1401
143,51.0000,51.0190,89.0000,46.4057
144,51.0000,51.0000,51.0000,46.6671
145,51.0000,51.0085,68.0000,46.9569
146,51.0000,51.0085,68.0000,47.2114
147,51.0000,51.0355,122.0000,47.4667
148,51.0000,51.0105,72.0000,47.7189
149,51.0000,51.0000,51.0000,47.9907
150,51.0000,51.0000,51.0000,48.2392
151,51.0000,81.6915,115.0000,48.7632
152,51.0000,68.0260,137.0000,49.0575
153,51.0000,60.5250,76.0000,49.8317
154,51.0000,55.6540,69.0000,50.1420
155,51.0000,52.5165,91.0000,50.4130
156,51.0000,51.0235,98.0000,50.7125
157,51.0000,51.0000,51.0000,51.0558
158,51.0000,51.0000,51.0000,51.3244
159,51.0000,51.0040,59.0000,51.5853
160,51.0000,51.0090,69.0000,51.8419
161,51.0000,51.0105,72.0000,52.1237
162,51.0000,51.0280,107.0000,52.3701
163,51.0000,51.0000,51.0000,52.6120
164,51.0000,51.0000,51.0000,52.8750
165,51.0000,51.0095,70.0000,53.1682
166,51.0000,51.0340,119.0000,53.4221
167,51.0000,51.0110,73.0000,53.6707
168,51.0000,51.0185,88.0000,53.9343
169,51.0000,51.0000,51.0000,54.1880
170,51.0000,51.0105,72.0000,54.5574
171,51.0000,51.0035,58.0000,55.1912
172,51.0000,51.0000,51.0000,55.4817
173,51.0000,51.0240,99.0000,55.7467
174,51.0000,51.0000,51.0000,56.0279
175,51.0000,51.0000,51.0000,56.2886
176,51.0000,51.0000,51.0000,56.5276
177,51.0000,51.0280,107.0000,56.7980
178,51.0000,51.0000,51.0000,57.0739
179,51.0000,51.0055,62.0000,57.3464
180,51.0000,51.0000,51.0000,57.6239
181,51.0000,51.0450,141.0000,57.9038
182,51.0000,51.0105,72.0000,58.1746
183,51.0000,51.0170,85.0000,58.4207
184,51.0000,51.0105,72.0000,58.8854
185,51.0000,51.0270,105.0000,59.4911
186,51.0000,51.0000,51.0000,60.2635
187,51.0000,51.0000,51.0000,60.5585
188,51.0000,51.0000,51.0000,60.8390
189,51.0000,51.0055,62.0000,61.1201
190,51.0000,51.0000,51.0000,61.3821
191,51.0000,51.0170,85.0000,61.6360
192,51.0000,51.0080,67.0000,61.8852
193,51.0000,51.0310,113.0000,62.1410
194,51.0000,51.0000,51.0000,62.4001
195,51.0000,51.0000,51.0000,62.6569
196,51.0000,51.0215,94.0000,62.9152
197,51.0000,51.0170,85.0000,63.1723
198,51.0000,51.0085,68.0000,63.4178
199,51.0000,51.0200,91.0000,63.6676
200,51.0000,51.0110,73.0000,63.9396
201,51.0000,80.1205,115.0000,65.5391
202,51.0000,66.3445,88.0000,65.9249
203,51.0000,59.0430,88.0000,66.2151
204,51.0000,53.9550,66.0000,66.4802
205,51.0000,51.0850,99.0000,66.7365
206,51.0000,51.0170,85.0000,67.0140
207,51.0000,51.0280,107.0000,67.2683
208,51.0000,51.0000,51.0000,67.5264
209,51.0000,51.0090,69.0000,67.7733
210,51.0000,51.0000,51.0000,68.0415
211,51.0000,51.0000,51.0000,68.3031
212,51.0000,51.0080,67.0000,68.5854
213,51.0000,51.0280,107.0000,68.8359
214,51.0000,51.0185,88.0000,69.1034
215,51.0000,51.0000,51.0000,69.3530
216,51.0000,51.0000,51.0000,69.6549
217,51.0000,51.0150,81.0000,70.2989
218,51.0000,51.0035,58.0000,71.1879
219,51.0000,51.0000,51.0000,71.5162
220,51.0000,51.0000,51.0000,71.7838
221,51.0000,51.0000,51.0000,72.0765
222,51.0000,51.0000,51.0000,72.3357
223,51.0000,51.0000,51.0000,72.6293
224,51.0000,51.0140,79.0000,72.8880
225,51.0000,51.0045,60.0000,73.1557
226,51.0000,51.0055,62.0000,73.4081
227,51.0000,51.0160,83.0000,73.6630
228,51.0000,51.0000,51.0000,73.9402
229,51.0000,51.0000,51.0000,74.8012
230,51.0000,51.0165,84.0000,75.1124
231,51.0000,51.0000,51.0000,75.3790
232,51.0000,51.0080,67.0000,75.6550
233,51.0000,51.0070,65.0000,75.9353
234,51.0000,51.0000,51.0000,76.3504
235,51.0000,51.0055,62.0000,76.7344
236,51.0000,51.0000,51.0000,77.0641
237,51.0000,51.0000,51.0000,77.3257
238,51.0000,51.0000,51.0000,77.5960
239,51.0000,51.0000,51.0000,77.8808
240,51.0000,51.0000,51.0000,78.1455
241,51.0000,51.0000,51.0000,78.4044
242,51.0000,51.0220,95.0000,78.6537
243,51.0000,51.0115,74.0000,78.9038
