Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,9989.0000,11623.1725,13194.0000,0.2875
1,9989.0000,11138.0915,11532.0000,0.3232
2,9632.0000,10769.2070,11103.0000,0.6683
3,9400.0000,10443.8965,10735.0000,0.9860
4,9400.0000,10163.6350,10416.0000,1.2871
5,9266.0000,9922.1060,10137.0000,1.6029
6,9116.0000,9718.1505,9908.0000,1.9211
7,9060.0000,9543.1970,9700.0000,2.2294
8,9060.0000,9404.4600,9529.0000,2.5478
9,9034.0000,9296.6565,9394.0000,2.9382
10,8971.0000,9214.2130,9292.0000,4.2545
11,8955.0000,9148.6430,9213.0000,4.6437
12,8955.0000,9096.0580,9146.0000,4.9715
13,8945.0000,9054.2590,9096.0000,5.2829
14,8915.0000,9019.8620,9054.0000,5.6308
15,8909.0000,8992.3185,9021.0000,5.9515
16,8905.0000,8969.6905,8993.0000,6.2673
17,8902.0000,8951.0465,8969.0000,6.6041
18,8893.0000,8935.9560,8950.0000,6.9181
19,8888.0000,8923.8285,8937.0000,7.2198
20,8888.0000,8913.9565,8924.0000,7.5499
21,8884.0000,8905.9030,8914.0000,7.8484
22,8883.0000,8899.5775,8912.0000,8.1741
23,8879.0000,8894.3245,8904.0000,8.7879
24,8878.0000,8890.0490,8895.0000,9.3861
25,8878.0000,8886.7245,8896.0000,9.7568
26,8875.0000,8884.0295,8890.0000,10.0687
27,8875.0000,8881.6490,8891.0000,10.4196
28,8875.0000,8879.6405,8882.0000,10.7504
29,8875.0000,8878.2985,8880.0000,11.0616
30,8875.0000,8877.1595,8879.0000,11.3652
31,8875.0000,8876.2830,8877.0000,11.6869
32,8875.0000,8875.5630,8876.0000,12.0045
33,8875.0000,8875.0055,8876.0000,12.3143
34,8875.0000,8875.0000,8875.0000,13.3295
35,8875.0000,8875.0000,8875.0000,14.2999
36,8875.0000,8875.0060,8887.0000,14.8795
37,8875.0000,8875.0000,8875.0000,15.2269
38,8875.0000,8875.0000,8875.0000,15.5550
39,8875.0000,8875.0000,8875.0000,15.9020
40,8875.0000,8875.0000,8875.0000,16.2113
41,8875.0000,8875.0000,8875.0000,16.5592
42,8875.0000,8875.0000,8875.0000,16.8754
43,8875.0000,8875.0000,8875.0000,17.1963
44,8875.0000,8875.0155,8906.0000,17.5211
45,8875.0000,8875.0000,8875.0000,17.8255
46,8875.0000,8875.0000,8875.0000,18.5659
47,8875.0000,8875.0000,8875.0000,19.3586
48,8875.0000,8875.0030,8881.0000,20.8528
49,8875.0000,8875.0000,8875.0000,21.3186
50,8875.0000,8875.0000,8875.0000,21.6758
51,8875.0000,8875.0000,8875.0000,21.9987
52,8875.0000,8875.0000,8875.0000,22.3105
53,8875.0000,8875.0690,9013.0000,22.6397
54,8875.0000,8875.0000,8875.0000,22.9443
55,8875.0000,8875.0000,8875.0000,23.2421
56,8875.0000,8875.0010,8877.0000,23.9095
57,8875.0000,8875.0000,8875.0000,25.1985
58,8875.0000,8875.0000,8875.0000,26.1711
59,8875.0000,8875.0000,8875.0000,26.9490
60,8875.0000,8875.0005,8876.0000,27.2871
61,8875.0000,8875.0000,8875.0000,27.6927
62,8875.0000,8875.0000,8875.0000,28.1105
63,8875.0000,8875.0000,8875.0000,29.3263
64,8875.0000,8875.0330,8941.0000,30.3454
65,8875.0000,8875.0000,8875.0000,30.8238
66,8875.0000,8875.0000,8875.0000,31.1630
67,8875.0000,8875.0000,8875.0000,31.4985
68,8875.0000,8875.0030,8881.0000,31.8546
69,8875.0000,8875.0000,8875.0000,32.1791
70,8875.0000,8875.0000,8875.0000,32.5128
71,8875.0000,8875.0000,8875.0000,33.1005
72,8875.0000,8875.0000,8875.0000,33.9626
73,8875.0000,8875.0000,8875.0000,34.8928
74,8875.0000,8875.0000,8875.0000,35.8161
75,8875.0000,8875.0000,8875.0000,36.1837
76,8875.0000,8875.0000,8875.0000,36.5095
77,8875.0000,9255.3270,10045.0000,37.1488
78,8875.0000,8906.8830,9018.0000,37.4600
79,8875.0000,8875.5105,8879.0000,37.7713
80,8875.0000,8875.0000,8875.0000,38.1311
81,8875.0000,8875.0000,8875.0000,38.8132
82,8875.0000,8875.0000,8875.0000,39.7585
83,8875.0000,8875.0000,8875.0000,41.1323
84,8875.0000,8875.0000,8875.0000,42.1327
85,8875.0000,8875.0000,8875.0000,42.4999
86,8875.0000,8875.0000,8875.0000,42.9740
87,8875.0000,8875.0000,8875.0000,44.1133
88,8875.0000,8875.0000,8875.0000,44.9804
89,8875.0000,8875.0000,8875.0000,45.4370
90,8875.0000,8875.0000,8875.0000,45.7726
91,8875.0000,8875.0000,8875.0000,46.0799
92,8875.0000,8875.0000,8875.0000,46.3854
93,8875.0000,8875.0000,8875.0000,46.7094
94,8875.0000,8875.0000,8875.0000,47.0083
95,8875.0000,8875.0010,8877.0000,47.3256
96,8875.0000,8875.0000,8875.0000,47.6574
97,8875.0000,8875.0000,8875.0000,47.9549
98,8875.0000,8875.0000,8875.0000,48.5727
99,8875.0000,8875.0000,8875.0000,49.4899
100,8875.0000,8875.0000,8875.0000,50.4199
101,8875.0000,8875.0000,8875.0000,50.8448
102,8875.0000,8875.0000,8875.0000,51.1767
103,8875.0000,8875.0000,8875.0000,51.5169
104,8875.0000,8875.0000,8875.0000,51.8211
105,8875.0000,8875.0000,8875.0000,52.1287
106,8875.0000,8875.0000,8875.0000,52.5484
107,8875.0000,8875.0200,8915.0000,53.3343
108,8875.0000,8875.0000,8875.0000,53.6945
109,8875.0000,8875.0000,8875.0000,54.0192
110,8875.0000,8875.0000,8875.0000,54.3217
111,8875.0000,8875.0000,8875.0000,54.6426
112,8875.0000,8875.0000,8875.0000,54.9468
113,8875.0000,8875.0000,8875.0000,55.2551
114,8875.0000,8875.0000,8875.0000,55.5734
115,8875.0000,8875.0000,8875.0000,55.8758
116,8875.0000,8875.0055,8886.0000,56.1777
117,8875.0000,8875.0000,8875.0000,56.4797
118,8875.0000,8875.0000,8875.0000,56.7890
119,8875.0000,8875.0000,8875.0000,57.0904
