Generation,BestFitness,AvgFitness,WorstFitness,ElapsedTime
0,278.0000,538.9930,959.0000,0.3565
1,274.0000,450.8525,525.0000,0.3829
2,270.0000,414.7115,470.0000,0.7413
3,247.0000,389.3055,450.0000,1.0939
4,228.0000,369.6785,414.0000,1.5300
5,228.0000,353.9780,393.0000,2.2794
6,228.0000,340.4690,438.0000,2.6828
7,223.0000,327.6680,368.0000,3.0320
8,200.0000,317.5335,391.0000,3.3956
9,200.0000,308.3960,356.0000,3.7559
10,200.0000,300.7195,329.0000,4.1080
11,200.0000,293.7575,357.0000,4.4848
12,197.0000,287.5240,390.0000,4.8375
13,197.0000,282.3250,358.0000,5.1833
14,197.0000,276.9100,373.0000,5.5645
15,197.0000,272.5245,305.0000,5.9230
16,197.0000,268.4670,385.0000,6.2843
17,197.0000,264.5150,347.0000,6.6573
18,196.0000,261.3670,309.0000,7.0404
19,196.0000,258.1290,278.0000,7.4488
20,192.0000,254.8865,310.0000,7.8035
21,192.0000,252.1035,272.0000,8.1672
22,192.0000,249.2010,269.0000,8.5477
23,192.0000,246.4725,308.0000,8.9070
24,192.0000,243.6370,263.0000,9.2943
25,192.0000,241.2675,260.0000,9.6684
26,192.0000,239.1030,270.0000,10.0252
27,192.0000,237.1035,302.0000,10.3884
28,192.0000,235.1760,252.0000,10.7568
29,192.0000,233.4210,302.0000,11.1091
30,192.0000,231.5760,262.0000,11.5694
31,192.0000,230.0285,275.0000,11.9226
32,192.0000,228.4600,274.0000,12.2740
33,192.0000,226.7290,317.0000,12.6648
34,192.0000,225.2970,295.0000,13.0225
35,192.0000,223.5025,293.0000,13.3942
36,192.0000,221.6890,248.0000,13.7408
37,192.0000,219.8430,401.0000,14.0930
38,192.0000,217.9910,293.0000,14.5643
39,192.0000,216.0720,247.0000,15.1126
40,192.0000,213.9480,305.0000,15.5142
41,192.0000,211.0395,241.0000,15.8989
42,192.0000,207.7610,256.0000,16.2520
43,192.0000,203.7385,216.0000,16.6649
